               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.089634,             0.11176,            0.019277,             0.69417,             0.39242,             0.53696,             0.27319,            0.081364,             0.11161,            0.017235,            0.006535,            0.006535,            0.006535
                  37,             0.08592,             0.12353,            0.019661,             0.55095,             0.48438,             0.53919,             0.18228,            0.079995,             0.10159,            0.016829,            0.006436,            0.006436,            0.006436
                  38,            0.083144,              0.1053,            0.019166,             0.55095,             0.48438,             0.53919,             0.18228,            0.079995,              0.1011,            0.016829,            0.006337,            0.006337,            0.006337
                  39,            0.085289,             0.10516,            0.019499,             0.59239,              0.3315,              0.5596,             0.28789,            0.081953,             0.10198,            0.016336,            0.006238,            0.006238,            0.006238
                  40,            0.087711,             0.10566,            0.020017,             0.59239,              0.3315,              0.5596,             0.28789,            0.081953,             0.10206,            0.016336,            0.006139,            0.006139,            0.006139
                  41,            0.087365,             0.10363,            0.018832,             0.30661,             0.57487,               0.404,             0.13434,             0.09233,             0.11735,            0.015196,             0.00604,             0.00604,             0.00604
                  42,            0.090429,             0.10581,            0.018463,             0.30661,             0.57487,               0.404,             0.13434,             0.09233,             0.11687,            0.015196,            0.005941,            0.005941,            0.005941
                  43,             0.09238,             0.10404,             0.01737,             0.30661,             0.57487,               0.404,             0.13434,             0.09233,             0.11723,            0.015196,            0.005842,            0.005842,            0.005842
                  44,            0.090771,             0.10449,            0.017532,             0.49601,             0.25321,              0.3827,             0.13687,            0.091942,             0.12299,            0.014727,            0.005743,            0.005743,            0.005743
                  45,            0.089131,               0.115,            0.017091,             0.49601,             0.25321,              0.3827,             0.13687,            0.091942,             0.12294,            0.014727,            0.005644,            0.005644,            0.005644
                  46,            0.094043,            0.098382,            0.018547,             0.23539,             0.51933,             0.30108,             0.11398,            0.098775,             0.11287,            0.014115,            0.005545,            0.005545,            0.005545
                  47,             0.10127,             0.09901,             0.01883,             0.23539,             0.51933,             0.30108,             0.11398,            0.098775,             0.11236,            0.014115,            0.005446,            0.005446,            0.005446
                  48,             0.10045,             0.10811,            0.016857,             0.18787,             0.62725,             0.44026,             0.13498,            0.098689,             0.11115,            0.013321,            0.005347,            0.005347,            0.005347
                  49,             0.10049,             0.10254,            0.015972,             0.18787,             0.62725,             0.44026,             0.13498,            0.098689,             0.11097,            0.013321,            0.005248,            0.005248,            0.005248
                  50,            0.099131,             0.10952,            0.016431,             0.18787,             0.62725,             0.44026,             0.13498,            0.098689,             0.11114,            0.013321,            0.005149,            0.005149,            0.005149
                  51,             0.10433,              0.1034,            0.017062,             0.18337,             0.66412,             0.31146,              0.1151,             0.10119,             0.11038,            0.012945,             0.00505,             0.00505,             0.00505
                  52,             0.10863,            0.088853,            0.017678,             0.18337,             0.66412,             0.31146,              0.1151,             0.10119,             0.11084,            0.012945,            0.004951,            0.004951,            0.004951
                  53,             0.10346,             0.11822,            0.016539,             0.24394,             0.57149,             0.36817,             0.17667,            0.099724,             0.11643,            0.012485,            0.004852,            0.004852,            0.004852
                  54,             0.10433,             0.10112,            0.016487,             0.24394,             0.57149,             0.36817,             0.17667,            0.099724,             0.11614,            0.012485,            0.004753,            0.004753,            0.004753
                  55,            0.099647,             0.10383,             0.01619,             0.91136,             0.35205,             0.56998,              0.2556,            0.096581,             0.10957,            0.012224,            0.004654,            0.004654,            0.004654
                  56,             0.09619,            0.098183,            0.016255,             0.91136,             0.35205,             0.56998,              0.2556,            0.096581,             0.10996,            0.012224,            0.004555,            0.004555,            0.004555
                  57,             0.10035,             0.09203,            0.016043,             0.41295,             0.69125,             0.59791,             0.28017,            0.090454,              0.1146,             0.01169,            0.004456,            0.004456,            0.004456
                  58,            0.091988,             0.10871,            0.015185,             0.41295,             0.69125,             0.59791,             0.28017,            0.090454,             0.11499,             0.01169,            0.004357,            0.004357,            0.004357
                  59,            0.093235,             0.11394,            0.016081,             0.41295,             0.69125,             0.59791,             0.28017,            0.090454,             0.11481,             0.01169,            0.004258,            0.004258,            0.004258
                  60,            0.091331,             0.12416,            0.015187,             0.38466,             0.76596,             0.60505,             0.31522,             0.08875,             0.11694,            0.011438,            0.004159,            0.004159,            0.004159
                  61,            0.092527,             0.11821,             0.01522,             0.38466,             0.76596,             0.60505,             0.31522,             0.08875,              0.1167,            0.011438,             0.00406,             0.00406,             0.00406
                  62,             0.09157,              0.1134,            0.014632,             0.46364,             0.77293,             0.68526,             0.42457,            0.086122,             0.11648,             0.01095,            0.003961,            0.003961,            0.003961
                  63,            0.088505,            0.088814,            0.014688,             0.46364,             0.77293,             0.68526,             0.42457,            0.086122,              0.1165,             0.01095,            0.003862,            0.003862,            0.003862
                  64,            0.090938,            0.096767,            0.015237,             0.72723,             0.76978,             0.75501,             0.38461,            0.082619,             0.11633,            0.010546,            0.003763,            0.003763,            0.003763
                  65,             0.08478,             0.10135,            0.013639,             0.72723,             0.76978,             0.75501,             0.38461,            0.082619,             0.11634,            0.010546,            0.003664,            0.003664,            0.003664
                  66,            0.086324,             0.11208,            0.014598,             0.72723,             0.76978,             0.75501,             0.38461,            0.082619,             0.11693,            0.010546,            0.003565,            0.003565,            0.003565
                  67,            0.086957,             0.11082,            0.013832,              0.7418,             0.76911,             0.75516,             0.35902,             0.08246,             0.11598,            0.010189,            0.003466,            0.003466,            0.003466
                  68,            0.089375,             0.13238,            0.015057,              0.7418,             0.76911,             0.75516,             0.35902,             0.08246,             0.11596,            0.010189,            0.003367,            0.003367,            0.003367
                  69,            0.084036,             0.12417,            0.013426,              0.7391,             0.76754,             0.75964,             0.41192,            0.080454,             0.11694,            0.009997,            0.003268,            0.003268,            0.003268
                  70,            0.083779,            0.091948,            0.014365,              0.7391,             0.76754,             0.75964,             0.41192,            0.080454,             0.11696,            0.009997,            0.003169,            0.003169,            0.003169
                  71,            0.083607,             0.10914,            0.013777,             0.76663,             0.75472,             0.75873,             0.44273,            0.079628,              0.1146,           0.0096733,             0.00307,             0.00307,             0.00307
                  72,            0.083139,             0.10448,            0.013616,             0.76663,             0.75472,             0.75873,             0.44273,            0.079628,             0.11451,           0.0096733,            0.002971,            0.002971,            0.002971
                  73,            0.083337,             0.11776,            0.013631,             0.64696,             0.76686,             0.76713,             0.51129,            0.080703,             0.11536,           0.0093003,            0.002872,            0.002872,            0.002872
                  74,            0.080996,             0.11157,            0.012857,             0.64696,             0.76686,             0.76713,             0.51129,            0.080703,             0.11572,           0.0093003,            0.002773,            0.002773,            0.002773
                  75,            0.084021,             0.11199,             0.01216,             0.64696,             0.76686,             0.76713,             0.51129,            0.080703,             0.11564,           0.0093003,            0.002674,            0.002674,            0.002674
                  76,            0.080647,             0.11127,            0.012223,             0.64849,             0.78192,             0.77324,             0.54988,            0.078772,             0.11572,           0.0090297,            0.002575,            0.002575,            0.002575
                  77,            0.080724,             0.11354,            0.012148,             0.64849,             0.78192,             0.77324,             0.54988,            0.078772,             0.11609,           0.0090297,            0.002476,            0.002476,            0.002476
