               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.083134,             0.10104,            0.028567,            0.073716,             0.44509,             0.11742,            0.039448,            0.062753,            0.080713,            0.038596,           0.0074783,           0.0074783,            0.024478
                  21,            0.074725,            0.094764,            0.028255,            0.073716,             0.44509,             0.11742,            0.039448,            0.062753,            0.080713,            0.038596,           0.0077956,           0.0077956,            0.020796
                  22,            0.073571,            0.099175,             0.02763,             0.11025,             0.46429,             0.22782,            0.059051,            0.071049,            0.081514,             0.02537,            0.008109,            0.008109,            0.017109
                  23,            0.081108,            0.089126,            0.024259,             0.11025,             0.46429,             0.22782,            0.059051,            0.071049,            0.081514,             0.02537,           0.0084184,           0.0084184,            0.013418
                  24,            0.078027,            0.094837,            0.025641,             0.11955,             0.61161,             0.15717,            0.050596,            0.069908,            0.075229,            0.020083,           0.0087239,           0.0087239,           0.0097239
                  25,            0.085155,             0.10184,            0.024512,             0.11955,             0.61161,             0.15717,            0.050596,            0.069908,            0.075229,            0.020083,           0.0087625,           0.0087625,           0.0087625
                  26,             0.08744,            0.096114,            0.024247,             0.71238,             0.33705,             0.26945,             0.09852,             0.06418,            0.077016,            0.017721,           0.0087625,           0.0087625,           0.0087625
                  27,            0.082019,            0.085951,            0.024232,             0.71238,             0.33705,             0.26945,             0.09852,             0.06418,            0.077016,            0.017721,            0.008713,            0.008713,            0.008713
                  28,             0.08183,            0.082729,             0.02345,             0.18044,             0.59486,             0.20022,             0.09714,            0.065075,            0.066072,            0.017129,           0.0086635,           0.0086635,           0.0086635
                  29,            0.085254,             0.10287,            0.022678,             0.18044,             0.59486,             0.20022,             0.09714,            0.065075,            0.066072,            0.017129,            0.008614,            0.008614,            0.008614
                  30,              0.0803,            0.081779,            0.022373,             0.16902,             0.62481,             0.28277,             0.14404,            0.064977,            0.071559,            0.016213,           0.0085645,           0.0085645,           0.0085645
                  31,            0.078226,            0.089741,            0.021174,             0.16902,             0.62481,             0.28277,             0.14404,            0.064977,            0.071559,            0.016213,            0.008515,            0.008515,            0.008515
                  32,             0.06602,            0.078125,            0.018732,             0.44764,              0.6672,             0.43781,             0.28525,            0.064102,            0.092898,            0.015983,           0.0084655,           0.0084655,           0.0084655
                  33,            0.074696,            0.072938,            0.018946,             0.44764,              0.6672,             0.43781,             0.28525,            0.064102,            0.092898,            0.015983,            0.008416,            0.008416,            0.008416
                  34,            0.086493,            0.090342,             0.02003,            0.085462,             0.65625,             0.13831,            0.067557,            0.071784,            0.079543,             0.01539,           0.0083665,           0.0083665,           0.0083665
                  35,            0.093068,            0.074759,            0.019296,            0.085462,             0.65625,             0.13831,            0.067557,            0.071784,            0.079543,             0.01539,            0.008317,            0.008317,            0.008317
                  36,            0.090276,            0.072707,            0.022282,              0.7575,             0.34375,             0.45389,             0.21251,            0.056207,            0.059879,            0.015828,           0.0082675,           0.0082675,           0.0082675
                  37,             0.07967,            0.085251,            0.020377,              0.7575,             0.34375,             0.45389,             0.21251,            0.056207,            0.059879,            0.015828,            0.008218,            0.008218,            0.008218
                  38,             0.07838,            0.089314,            0.019089,             0.79223,             0.32812,             0.42356,             0.28862,            0.056166,            0.059646,            0.014397,           0.0081685,           0.0081685,           0.0081685
                  39,            0.075112,            0.097463,             0.01871,             0.79223,             0.32812,             0.42356,             0.28862,            0.056166,            0.059646,            0.014397,            0.008119,            0.008119,            0.008119
                  40,            0.070116,            0.087564,            0.017971,             0.83621,             0.45915,             0.53437,             0.24706,            0.048826,            0.062642,            0.013894,           0.0080695,           0.0080695,           0.0080695
                  41,            0.069744,            0.084875,            0.017811,             0.83621,             0.45915,             0.53437,             0.24706,            0.048826,            0.062642,            0.013894,             0.00802,             0.00802,             0.00802
                  42,            0.061885,             0.06505,            0.015134,             0.67796,              0.4375,             0.34639,             0.13156,            0.061682,             0.07313,            0.012917,           0.0079705,           0.0079705,           0.0079705
                  43,            0.074852,            0.088491,            0.016897,             0.67796,              0.4375,             0.34639,             0.13156,            0.061682,             0.07313,            0.012917,            0.007921,            0.007921,            0.007921
                  44,            0.069944,             0.07601,            0.016277,             0.77692,             0.45801,             0.48774,             0.20752,            0.048319,            0.058768,            0.012039,           0.0078715,           0.0078715,           0.0078715
                  45,            0.064471,            0.064382,            0.017296,             0.77692,             0.45801,             0.48774,             0.20752,            0.048319,            0.058768,            0.012039,            0.007822,            0.007822,            0.007822
                  46,            0.068395,             0.07578,            0.016911,             0.77554,             0.46875,             0.62688,             0.22304,            0.048306,            0.062449,            0.011308,           0.0077725,           0.0077725,           0.0077725
                  47,            0.068859,            0.094492,            0.015817,             0.77554,             0.46875,             0.62688,             0.22304,            0.048306,            0.062449,            0.011308,            0.007723,            0.007723,            0.007723
                  48,             0.06846,             0.09272,            0.015679,             0.72899,             0.56156,             0.74651,             0.39491,            0.052243,            0.072669,            0.010883,           0.0076735,           0.0076735,           0.0076735
                  49,            0.068188,             0.07812,             0.01484,             0.72899,             0.56156,             0.74651,             0.39491,            0.052243,            0.072669,            0.010883,            0.007624,            0.007624,            0.007624
                  50,            0.067624,            0.080297,            0.015135,             0.60345,             0.73438,             0.56633,             0.25426,            0.041349,             0.07907,            0.010667,           0.0075745,           0.0075745,           0.0075745
                  51,            0.067114,            0.091966,            0.014188,             0.60345,             0.73438,             0.56633,             0.25426,            0.041349,             0.07907,            0.010667,            0.007525,            0.007525,            0.007525
                  52,            0.062907,            0.087479,            0.014336,             0.57475,                0.75,             0.54604,             0.23058,            0.045897,            0.076804,            0.010103,           0.0074755,           0.0074755,           0.0074755
                  53,            0.061899,            0.087977,            0.014354,             0.57475,                0.75,             0.54604,             0.23058,            0.045897,            0.076804,            0.010103,            0.007426,            0.007426,            0.007426
                  54,            0.065675,            0.095803,            0.013303,             0.63215,             0.59375,             0.63163,             0.42307,            0.044652,            0.075304,             0.01013,           0.0073765,           0.0073765,           0.0073765
                  55,             0.06594,             0.10395,              0.0142,             0.63215,             0.59375,             0.63163,             0.42307,            0.044652,            0.075304,             0.01013,            0.007327,            0.007327,            0.007327
                  56,            0.062678,            0.092028,            0.014102,             0.57891,                0.75,             0.62846,             0.24774,            0.044096,            0.065443,           0.0095226,           0.0072775,           0.0072775,           0.0072775
                  57,            0.057504,            0.082808,            0.014009,             0.57891,                0.75,             0.62846,             0.24774,            0.044096,            0.065443,           0.0095226,            0.007228,            0.007228,            0.007228
                  58,            0.064483,             0.07909,            0.013613,             0.65493,                0.75,             0.76641,             0.43341,            0.034609,            0.058892,           0.0092998,           0.0071785,           0.0071785,           0.0071785
                  59,            0.062831,            0.075986,            0.013089,             0.65493,                0.75,             0.76641,             0.43341,            0.034609,            0.058892,           0.0092998,            0.007129,            0.007129,            0.007129
                  60,            0.057361,            0.070102,            0.012371,             0.53123,                0.75,             0.58086,             0.25843,            0.052746,            0.070821,           0.0091942,           0.0070795,           0.0070795,           0.0070795
                  61,            0.071556,            0.084091,            0.013411,             0.53123,                0.75,             0.58086,             0.25843,            0.052746,            0.070821,           0.0091942,             0.00703,             0.00703,             0.00703
                  62,            0.066921,            0.087365,            0.012528,             0.68663,                0.75,              0.7606,             0.35548,            0.039281,            0.055472,           0.0092858,           0.0069805,           0.0069805,           0.0069805
                  63,            0.058147,            0.075168,            0.013362,             0.68663,                0.75,              0.7606,             0.35548,            0.039281,            0.055472,           0.0092858,            0.006931,            0.006931,            0.006931
                  64,             0.05671,            0.084903,            0.013782,             0.65548,                0.75,             0.73391,             0.45662,            0.033927,            0.055707,           0.0091694,           0.0068815,           0.0068815,           0.0068815
                  65,             0.06334,            0.071367,            0.013217,             0.65548,                0.75,             0.73391,             0.45662,            0.033927,            0.055707,           0.0091694,            0.006832,            0.006832,            0.006832
                  66,            0.059461,            0.077279,            0.012427,             0.81303,             0.44643,             0.51891,             0.15766,            0.053185,            0.064403,           0.0091028,           0.0067825,           0.0067825,           0.0067825
                  67,            0.065275,             0.06884,            0.011606,             0.81303,             0.44643,             0.51891,             0.15766,            0.053185,            0.064403,           0.0091028,            0.006733,            0.006733,            0.006733
                  68,             0.06567,            0.085033,            0.012509,             0.65786,                0.75,             0.72406,             0.31344,            0.037873,            0.055256,           0.0090766,           0.0066835,           0.0066835,           0.0066835
                  69,             0.06524,            0.080877,            0.012933,             0.65786,                0.75,             0.72406,             0.31344,            0.037873,            0.055256,           0.0090766,            0.006634,            0.006634,            0.006634
                  70,              0.0558,            0.062674,            0.012366,             0.66893,                0.75,             0.78533,             0.30345,            0.046196,            0.057924,           0.0089585,           0.0065845,           0.0065845,           0.0065845
                  71,            0.057861,             0.07713,            0.011947,             0.66893,                0.75,             0.78533,             0.30345,            0.046196,            0.057924,           0.0089585,            0.006535,            0.006535,            0.006535
                  72,            0.055968,            0.089036,             0.01186,             0.62276,                0.75,             0.71154,             0.45019,            0.036707,            0.055366,            0.008975,           0.0064855,           0.0064855,           0.0064855
                  73,            0.057428,            0.087897,            0.011445,             0.62276,                0.75,             0.71154,             0.45019,            0.036707,            0.055366,            0.008975,            0.006436,            0.006436,            0.006436
                  74,            0.057775,            0.079357,            0.011302,             0.71658,                0.75,             0.81502,             0.31579,            0.039333,            0.057989,           0.0088834,           0.0063865,           0.0063865,           0.0063865
                  75,            0.062511,            0.076157,            0.012142,             0.71658,                0.75,             0.81502,             0.31579,            0.039333,            0.057989,           0.0088834,            0.006337,            0.006337,            0.006337
                  76,            0.064755,            0.082907,            0.012118,             0.71098,                0.75,             0.79932,             0.58767,            0.029661,            0.053765,           0.0088499,           0.0062875,           0.0062875,           0.0062875
                  77,            0.049614,             0.05894,            0.010849,             0.71098,                0.75,             0.79932,             0.58767,            0.029661,            0.053765,           0.0088499,            0.006238,            0.006238,            0.006238
                  78,              0.0607,            0.078203,            0.011374,             0.70866,                0.75,             0.80461,             0.39505,            0.037684,            0.051886,           0.0087312,           0.0061885,           0.0061885,           0.0061885
                  79,            0.049491,             0.05919,            0.010928,             0.70866,                0.75,             0.80461,             0.39505,            0.037684,            0.051886,           0.0087312,            0.006139,            0.006139,            0.006139
                  80,            0.050485,            0.061165,            0.010695,             0.71387,                0.75,             0.80146,             0.59397,            0.033611,            0.052136,           0.0086377,           0.0060895,           0.0060895,           0.0060895
                  81,            0.054086,            0.066912,            0.010618,             0.71387,                0.75,             0.80146,             0.59397,            0.033611,            0.052136,           0.0086377,             0.00604,             0.00604,             0.00604
                  82,             0.04977,            0.065512,             0.01049,               0.839,                0.75,             0.83363,             0.53802,            0.030473,             0.05258,           0.0085319,           0.0059905,           0.0059905,           0.0059905
                  83,            0.055713,            0.069347,            0.011078,               0.839,                0.75,             0.83363,             0.53802,            0.030473,             0.05258,           0.0085319,            0.005941,            0.005941,            0.005941
                  84,            0.059442,            0.073681,            0.010555,             0.80777,                0.75,             0.81418,              0.5886,            0.028165,            0.047986,           0.0084447,           0.0058915,           0.0058915,           0.0058915
                  85,            0.054435,            0.069108,            0.011089,             0.80777,                0.75,             0.81418,              0.5886,            0.028165,            0.047986,           0.0084447,            0.005842,            0.005842,            0.005842
                  86,            0.054905,            0.082956,            0.010506,             0.87219,                0.75,             0.90653,             0.56076,            0.033881,            0.055879,           0.0083906,           0.0057925,           0.0057925,           0.0057925
                  87,             0.05612,            0.066574,            0.010117,             0.87219,                0.75,             0.90653,             0.56076,            0.033881,            0.055879,           0.0083906,            0.005743,            0.005743,            0.005743
                  88,            0.056686,            0.080812,            0.010397,             0.86719,                0.75,             0.90072,             0.62362,            0.025218,            0.047323,           0.0082954,           0.0056935,           0.0056935,           0.0056935
                  89,            0.053273,            0.067561,            0.010269,             0.86719,                0.75,             0.90072,             0.62362,            0.025218,            0.047323,           0.0082954,            0.005644,            0.005644,            0.005644
                  90,            0.051231,            0.075452,            0.010704,              0.9098,                0.75,             0.89787,             0.49723,            0.034688,            0.064579,           0.0083337,           0.0055945,           0.0055945,           0.0055945
                  91,            0.051564,             0.06624,            0.011315,              0.9098,                0.75,             0.89787,             0.49723,            0.034688,            0.064579,           0.0083337,            0.005545,            0.005545,            0.005545
                  92,            0.046069,            0.058334,           0.0097687,             0.73946,                0.75,             0.97997,             0.69395,            0.028363,            0.048976,           0.0081732,           0.0054955,           0.0054955,           0.0054955
                  93,             0.05177,            0.070749,            0.010394,             0.73946,                0.75,             0.97997,             0.69395,            0.028363,            0.048976,           0.0081732,            0.005446,            0.005446,            0.005446
                  94,            0.051584,            0.070205,            0.011134,             0.71809,             0.87238,             0.99394,             0.63863,            0.032059,            0.063533,           0.0082212,           0.0053965,           0.0053965,           0.0053965
                  95,            0.048366,            0.067786,           0.0092971,             0.71809,             0.87238,             0.99394,             0.63863,            0.032059,            0.063533,           0.0082212,            0.005347,            0.005347,            0.005347
                  96,            0.052276,            0.086848,             0.01137,             0.75191,             0.81259,             0.99167,              0.7062,             0.02472,            0.049526,           0.0080204,           0.0052975,           0.0052975,           0.0052975
                  97,            0.043905,            0.077157,            0.010763,             0.75191,             0.81259,             0.99167,              0.7062,             0.02472,            0.049526,           0.0080204,            0.005248,            0.005248,            0.005248
                  98,            0.044947,            0.076022,            0.010818,             0.80839,             0.83257,             0.96229,             0.67696,            0.023896,            0.049164,           0.0079305,           0.0051985,           0.0051985,           0.0051985
                  99,            0.043977,            0.059898,            0.010057,             0.80839,             0.83257,             0.96229,             0.67696,            0.023896,            0.049164,           0.0079305,            0.005149,            0.005149,            0.005149
                 100,            0.049746,             0.04932,           0.0087617,             0.68074,             0.93986,             0.97469,             0.67345,            0.028438,            0.048355,           0.0078568,           0.0050995,           0.0050995,           0.0050995
                 101,            0.045408,            0.064849,           0.0099351,             0.68074,             0.93986,             0.97469,             0.67345,            0.028438,            0.048355,           0.0078568,             0.00505,             0.00505,             0.00505
                 102,            0.045249,            0.064702,           0.0092053,             0.79642,             0.80964,              0.9643,             0.63055,             0.02792,            0.050306,           0.0078404,           0.0050005,           0.0050005,           0.0050005
                 103,             0.05498,            0.072708,           0.0097131,             0.79642,             0.80964,              0.9643,             0.63055,             0.02792,            0.050306,           0.0078404,            0.004951,            0.004951,            0.004951
                 104,            0.049507,            0.056072,           0.0091468,             0.77411,             0.81719,             0.98377,             0.71447,            0.024915,            0.045384,           0.0078072,           0.0049015,           0.0049015,           0.0049015
                 105,            0.046184,             0.06469,            0.009362,             0.77411,             0.81719,             0.98377,             0.71447,            0.024915,            0.045384,           0.0078072,            0.004852,            0.004852,            0.004852
                 106,            0.047972,            0.062882,           0.0092452,             0.74311,             0.84538,               0.981,             0.68126,            0.027371,             0.04664,           0.0077477,           0.0048025,           0.0048025,           0.0048025
                 107,            0.051526,             0.06868,            0.010038,             0.74311,             0.84538,               0.981,             0.68126,            0.027371,             0.04664,           0.0077477,            0.004753,            0.004753,            0.004753
                 108,            0.042449,            0.056995,           0.0088366,             0.82907,             0.82998,             0.96815,             0.76106,            0.022782,            0.043231,           0.0077024,           0.0047035,           0.0047035,           0.0047035
                 109,            0.043527,            0.056352,           0.0098658,             0.82907,             0.82998,             0.96815,             0.76106,            0.022782,            0.043231,           0.0077024,            0.004654,            0.004654,            0.004654
                 110,            0.045404,            0.055489,           0.0091606,             0.83094,             0.81167,             0.97594,             0.77535,            0.028098,            0.046985,           0.0077323,           0.0046045,           0.0046045,           0.0046045
                 111,            0.047293,            0.062516,           0.0090061,             0.83094,             0.81167,             0.97594,             0.77535,            0.028098,            0.046985,           0.0077323,            0.004555,            0.004555,            0.004555
                 112,            0.049854,            0.070236,           0.0088515,             0.88556,             0.85381,             0.99154,              0.7747,            0.020814,            0.042893,           0.0076714,           0.0045055,           0.0045055,           0.0045055
                 113,            0.046756,            0.074243,            0.009161,             0.88556,             0.85381,             0.99154,              0.7747,            0.020814,            0.042893,           0.0076714,            0.004456,            0.004456,            0.004456
                 114,            0.046844,            0.063824,           0.0091428,             0.82999,             0.90936,             0.99167,              0.8212,            0.023434,            0.042752,            0.007659,           0.0044065,           0.0044065,           0.0044065
                 115,            0.049863,             0.07345,           0.0097758,             0.82999,             0.90936,             0.99167,              0.8212,            0.023434,            0.042752,            0.007659,            0.004357,            0.004357,            0.004357
                 116,            0.046672,            0.069893,           0.0097479,             0.88817,             0.87443,             0.99167,             0.76422,            0.020257,            0.041075,            0.007644,           0.0043075,           0.0043075,           0.0043075
                 117,            0.050553,            0.061484,           0.0084684,             0.88817,             0.87443,             0.99167,             0.76422,            0.020257,            0.041075,            0.007644,            0.004258,            0.004258,            0.004258
                 118,            0.038822,            0.052934,           0.0086162,             0.87157,             0.94667,             0.99167,             0.78459,            0.027877,            0.046301,           0.0075676,           0.0042085,           0.0042085,           0.0042085
                 119,             0.03702,            0.048465,           0.0080596,             0.87157,             0.94667,             0.99167,             0.78459,            0.027877,            0.046301,           0.0075676,            0.004159,            0.004159,            0.004159
                 120,            0.041548,            0.056641,           0.0086529,              0.8907,             0.95168,               0.995,             0.79958,            0.020744,            0.045249,           0.0074997,           0.0041095,           0.0041095,           0.0041095
                 121,            0.044983,            0.063563,           0.0094886,              0.8907,             0.95168,               0.995,             0.79958,            0.020744,            0.045249,           0.0074997,             0.00406,             0.00406,             0.00406
                 122,             0.03994,            0.049881,            0.008407,             0.78004,             0.98045,             0.99137,             0.70497,            0.027219,            0.045309,           0.0073824,           0.0040105,           0.0040105,           0.0040105
                 123,            0.047451,            0.063996,            0.008115,             0.78004,             0.98045,             0.99137,             0.70497,            0.027219,            0.045309,           0.0073824,            0.003961,            0.003961,            0.003961
                 124,            0.043585,            0.060886,            0.009605,             0.90864,              0.9787,               0.995,             0.82902,            0.019341,            0.041666,           0.0073119,           0.0039115,           0.0039115,           0.0039115
                 125,            0.040604,            0.054929,           0.0085704,             0.90864,              0.9787,               0.995,             0.82902,            0.019341,            0.041666,           0.0073119,            0.003862,            0.003862,            0.003862
                 126,            0.042014,            0.061297,           0.0082561,             0.85202,             0.96875,             0.98333,             0.74085,            0.024352,            0.045857,           0.0071857,           0.0038125,           0.0038125,           0.0038125
                 127,            0.039742,            0.054798,           0.0081382,             0.85202,             0.96875,             0.98333,             0.74085,            0.024352,            0.045857,           0.0071857,            0.003763,            0.003763,            0.003763
                 128,            0.042025,            0.060841,            0.011207,             0.92182,             0.96875,             0.99167,             0.78679,            0.017614,            0.040988,           0.0070894,           0.0037135,           0.0037135,           0.0037135
                 129,            0.047542,            0.058957,           0.0076815,             0.92182,             0.96875,             0.99167,             0.78679,            0.017614,            0.040988,           0.0070894,            0.003664,            0.003664,            0.003664
                 130,            0.042742,            0.065486,           0.0088135,             0.91976,             0.96875,             0.98333,             0.74923,            0.021706,            0.041318,           0.0070159,           0.0036145,           0.0036145,           0.0036145
                 131,            0.046237,             0.05423,           0.0073949,             0.91976,             0.96875,             0.98333,             0.74923,            0.021706,            0.041318,           0.0070159,            0.003565,            0.003565,            0.003565
                 132,            0.044777,            0.066016,           0.0081682,             0.93525,             0.96875,             0.99167,             0.76775,            0.019931,            0.042051,           0.0069438,           0.0035155,           0.0035155,           0.0035155
                 133,             0.03786,            0.050765,           0.0079936,             0.93525,             0.96875,             0.99167,             0.76775,            0.019931,            0.042051,           0.0069438,            0.003466,            0.003466,            0.003466
                 134,            0.043481,            0.061126,           0.0079999,             0.92189,             0.96875,               0.989,             0.84934,            0.016872,            0.038872,           0.0068763,           0.0034165,           0.0034165,           0.0034165
                 135,            0.045717,            0.053144,            0.007939,             0.92189,             0.96875,               0.989,             0.84934,            0.016872,            0.038872,           0.0068763,            0.003367,            0.003367,            0.003367
                 136,            0.041731,            0.065033,           0.0080197,             0.88814,             0.96875,             0.98017,             0.72966,            0.020376,            0.039857,           0.0068091,           0.0033175,           0.0033175,           0.0033175
                 137,            0.040942,            0.052657,           0.0075722,             0.88814,             0.96875,             0.98017,             0.72966,            0.020376,            0.039857,           0.0068091,            0.003268,            0.003268,            0.003268
                 138,            0.036075,            0.050711,           0.0074491,             0.89054,             0.96875,               0.989,             0.77604,            0.016526,            0.039083,           0.0067876,           0.0032185,           0.0032185,           0.0032185
                 139,             0.03938,            0.051598,           0.0081284,             0.89054,             0.96875,               0.989,             0.77604,            0.016526,            0.039083,           0.0067876,            0.003169,            0.003169,            0.003169
                 140,            0.032349,            0.043488,           0.0074156,             0.88319,             0.96875,               0.989,             0.81535,            0.020094,             0.04074,           0.0066728,           0.0031195,           0.0031195,           0.0031195
                 141,            0.038171,            0.050892,           0.0087507,             0.88319,             0.96875,               0.989,             0.81535,            0.020094,             0.04074,           0.0066728,             0.00307,             0.00307,             0.00307
                 142,            0.042959,            0.055175,           0.0089964,             0.90602,             0.97153,             0.99167,             0.72358,            0.018461,            0.039638,           0.0065762,           0.0030205,           0.0030205,           0.0030205
                 143,            0.042435,            0.063564,           0.0087885,             0.90602,             0.97153,             0.99167,             0.72358,            0.018461,            0.039638,           0.0065762,            0.002971,            0.002971,            0.002971
                 144,            0.042945,            0.058508,            0.007361,             0.91799,             0.96875,             0.99167,             0.81227,            0.018622,            0.040586,            0.006524,           0.0029215,           0.0029215,           0.0029215
                 145,             0.04044,            0.055654,           0.0074047,             0.91799,             0.96875,             0.99167,             0.81227,            0.018622,            0.040586,            0.006524,            0.002872,            0.002872,            0.002872
                 146,             0.04347,            0.054621,           0.0081898,             0.91591,             0.97439,             0.99167,             0.78507,            0.018039,            0.038599,           0.0064404,           0.0028225,           0.0028225,           0.0028225
                 147,            0.038945,            0.058028,           0.0075462,             0.91591,             0.97439,             0.99167,             0.78507,            0.018039,            0.038599,           0.0064404,            0.002773,            0.002773,            0.002773
                 148,            0.034763,            0.043754,           0.0072329,             0.91471,             0.96875,             0.99167,             0.77984,            0.020664,            0.041095,           0.0063594,           0.0027235,           0.0027235,           0.0027235
                 149,            0.037424,            0.054296,           0.0068456,             0.91471,             0.96875,             0.99167,             0.77984,            0.020664,            0.041095,           0.0063594,            0.002674,            0.002674,            0.002674
                 150,            0.040752,            0.048823,           0.0071534,             0.92773,             0.96875,             0.99167,             0.84783,            0.015185,            0.036169,           0.0062752,           0.0026245,           0.0026245,           0.0026245
                 151,            0.042427,            0.055817,           0.0073674,             0.92773,             0.96875,             0.99167,             0.84783,            0.015185,            0.036169,           0.0062752,            0.002575,            0.002575,            0.002575
                 152,            0.034498,            0.042665,           0.0073079,             0.91478,             0.96875,             0.99167,             0.79097,            0.021025,            0.039775,           0.0062392,           0.0025255,           0.0025255,           0.0025255
                 153,            0.036599,            0.046792,            0.007301,             0.91478,             0.96875,             0.99167,             0.79097,            0.021025,            0.039775,           0.0062392,            0.002476,            0.002476,            0.002476
                 154,            0.038716,            0.050671,           0.0079787,              0.9344,             0.96875,             0.99167,             0.85747,            0.014232,            0.035243,           0.0061642,           0.0024265,           0.0024265,           0.0024265
                 155,            0.033646,            0.051924,           0.0071477,              0.9344,             0.96875,             0.99167,             0.85747,            0.014232,            0.035243,           0.0061642,            0.002377,            0.002377,            0.002377
                 156,            0.030167,            0.045641,           0.0070817,             0.95533,             0.98781,               0.995,             0.83363,            0.018294,            0.038131,           0.0060999,           0.0023275,           0.0023275,           0.0023275
                 157,            0.038155,            0.052137,           0.0079389,             0.95533,             0.98781,               0.995,             0.83363,            0.018294,            0.038131,           0.0060999,            0.002278,            0.002278,            0.002278
                 158,            0.035693,            0.048082,           0.0067071,             0.95577,             0.99154,               0.995,             0.87015,            0.015004,            0.035484,           0.0060448,           0.0022285,           0.0022285,           0.0022285
                 159,            0.041978,            0.057193,           0.0079822,             0.95577,             0.99154,               0.995,             0.87015,            0.015004,            0.035484,           0.0060448,            0.002179,            0.002179,            0.002179
                 160,            0.037508,            0.050594,           0.0068593,             0.95659,             0.99187,               0.995,             0.86363,            0.017794,            0.037862,           0.0060125,           0.0021295,           0.0021295,           0.0021295
                 161,            0.035297,            0.051817,           0.0070303,             0.95659,             0.99187,               0.995,             0.86363,            0.017794,            0.037862,           0.0060125,             0.00208,             0.00208,             0.00208
                 162,            0.038082,            0.047942,           0.0070766,             0.95739,             0.98623,               0.995,             0.86424,            0.015217,            0.034524,           0.0059633,           0.0020305,           0.0020305,           0.0020305
