               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.074183,            0.076074,            0.020257,             0.72989,             0.45312,             0.38489,             0.15889,            0.062274,             0.05886,            0.014727,            0.007921,            0.007921,            0.007921
                  44,            0.078695,            0.091863,            0.021419,             0.74985,              0.4375,             0.52405,              0.2589,            0.059846,            0.057811,            0.014041,           0.0078715,           0.0078715,           0.0078715
                  45,            0.075772,            0.080247,             0.02027,             0.74985,              0.4375,             0.52405,              0.2589,            0.059846,            0.057811,            0.014041,            0.007822,            0.007822,            0.007822
                  46,            0.075438,            0.088728,            0.021656,             0.75792,             0.46002,             0.63029,             0.42132,            0.057439,            0.062832,            0.013296,           0.0077725,           0.0077725,           0.0077725
                  47,            0.072303,            0.085549,            0.019732,             0.75792,             0.46002,             0.63029,             0.42132,            0.057439,            0.062832,            0.013296,            0.007723,            0.007723,            0.007723
                  48,              0.0652,            0.071702,            0.018163,             0.75996,             0.47337,             0.61571,             0.38658,            0.056523,            0.061787,            0.012661,           0.0076735,           0.0076735,           0.0076735
                  49,            0.068012,            0.065198,            0.017366,             0.75996,             0.47337,             0.61571,             0.38658,            0.056523,            0.061787,            0.012661,            0.007624,            0.007624,            0.007624
                  50,            0.070017,            0.076983,            0.019112,             0.75996,             0.47337,             0.61571,             0.38658,            0.056523,            0.061787,            0.012661,           0.0075745,           0.0075745,           0.0075745
                  51,            0.069539,            0.094352,            0.017782,             0.64133,             0.59375,             0.66782,             0.43166,            0.053516,            0.063179,            0.012282,            0.007525,            0.007525,            0.007525
                  52,            0.073108,             0.10257,            0.018983,             0.64133,             0.59375,             0.66782,             0.43166,            0.053516,            0.063179,            0.012282,           0.0074755,           0.0074755,           0.0074755
                  53,            0.066107,            0.087375,            0.017932,             0.64877,             0.59375,             0.66274,             0.42512,            0.051146,             0.06175,            0.012033,            0.007426,            0.007426,            0.007426
                  54,            0.064278,            0.087351,            0.018587,             0.64877,             0.59375,             0.66274,             0.42512,            0.051146,             0.06175,            0.012033,           0.0073765,           0.0073765,           0.0073765
                  55,            0.061973,            0.078267,            0.018317,             0.85916,             0.46875,              0.6236,             0.37655,            0.047571,            0.056852,            0.011953,            0.007327,            0.007327,            0.007327
                  56,            0.062769,            0.076119,            0.016595,             0.85916,             0.46875,              0.6236,             0.37655,            0.047571,            0.056852,            0.011953,           0.0072775,           0.0072775,           0.0072775
                  57,             0.06104,            0.073774,             0.01701,             0.10734,             0.79688,             0.26192,             0.17287,            0.066514,            0.078411,            0.011928,            0.007228,            0.007228,            0.007228
                  58,            0.086468,            0.085845,            0.017757,             0.10734,             0.79688,             0.26192,             0.17287,            0.066514,            0.078411,            0.011928,           0.0071785,           0.0071785,           0.0071785
                  59,            0.084296,            0.094468,             0.01802,             0.10734,             0.79688,             0.26192,             0.17287,            0.066514,            0.078411,            0.011928,            0.007129,            0.007129,            0.007129
                  60,            0.081229,            0.081732,            0.016804,             0.12023,              0.8125,             0.23924,             0.16519,             0.06334,            0.075078,            0.011952,           0.0070795,           0.0070795,           0.0070795
                  61,            0.086808,            0.080821,            0.017608,             0.12023,              0.8125,             0.23924,             0.16519,             0.06334,            0.075078,            0.011952,             0.00703,             0.00703,             0.00703
                  62,            0.078921,             0.08027,            0.016769,             0.84664,             0.38393,             0.59516,             0.26573,            0.048053,            0.077978,            0.011786,           0.0069805,           0.0069805,           0.0069805
                  63,            0.072854,             0.09176,            0.016029,             0.84664,             0.38393,             0.59516,             0.26573,            0.048053,            0.077978,            0.011786,            0.006931,            0.006931,            0.006931
                  64,            0.078321,            0.078477,            0.016874,             0.41238,             0.95403,             0.79624,             0.38224,            0.054119,            0.066744,            0.011534,           0.0068815,           0.0068815,           0.0068815
                  65,            0.076187,            0.080455,            0.015164,             0.41238,             0.95403,             0.79624,             0.38224,            0.054119,            0.066744,            0.011534,            0.006832,            0.006832,            0.006832
                  66,            0.076476,            0.087096,            0.016765,             0.41238,             0.95403,             0.79624,             0.38224,            0.054119,            0.066744,            0.011534,           0.0067825,           0.0067825,           0.0067825
                  67,            0.079958,            0.073262,            0.016124,             0.42121,             0.94997,             0.82193,             0.37632,            0.060933,            0.062912,             0.01147,            0.006733,            0.006733,            0.006733
                  68,            0.080864,             0.07586,            0.016473,             0.42121,             0.94997,             0.82193,             0.37632,            0.060933,            0.062912,             0.01147,           0.0066835,           0.0066835,           0.0066835
                  69,            0.074273,            0.079546,            0.016533,             0.41174,             0.90625,             0.80206,             0.52422,            0.049879,            0.061816,            0.011343,            0.006634,            0.006634,            0.006634
                  70,            0.072134,            0.078944,            0.016531,             0.41174,             0.90625,             0.80206,             0.52422,            0.049879,            0.061816,            0.011343,           0.0065845,           0.0065845,           0.0065845
                  71,            0.069581,            0.091264,             0.01631,             0.51976,             0.92411,             0.86569,             0.61472,            0.052651,            0.068194,            0.011355,            0.006535,            0.006535,            0.006535
                  72,            0.066672,            0.081577,            0.014794,             0.51976,             0.92411,             0.86569,             0.61472,            0.052651,            0.068194,            0.011355,           0.0064855,           0.0064855,           0.0064855
                  73,            0.067817,            0.077163,            0.015451,             0.43232,              0.8125,             0.77462,             0.51311,            0.045052,            0.064927,            0.011177,            0.006436,            0.006436,            0.006436
                  74,            0.064384,            0.088154,            0.016219,             0.43232,              0.8125,             0.77462,             0.51311,            0.045052,            0.064927,            0.011177,           0.0063865,           0.0063865,           0.0063865
                  75,            0.060199,            0.067152,            0.014502,             0.43232,              0.8125,             0.77462,             0.51311,            0.045052,            0.064927,            0.011177,            0.006337,            0.006337,            0.006337
                  76,            0.062633,            0.081826,            0.016218,             0.43386,              0.8125,             0.69165,             0.46353,            0.046617,            0.062449,            0.011121,           0.0062875,           0.0062875,           0.0062875
                  77,            0.060187,            0.077053,            0.014557,             0.43386,              0.8125,             0.69165,             0.46353,            0.046617,            0.062449,            0.011121,            0.006238,            0.006238,            0.006238
                  78,            0.062287,            0.073981,            0.015482,             0.64015,             0.76401,              0.8357,             0.59596,             0.03946,            0.059279,            0.011055,           0.0061885,           0.0061885,           0.0061885
                  79,            0.055123,            0.078684,            0.014927,             0.64015,             0.76401,              0.8357,             0.59596,             0.03946,            0.059279,            0.011055,            0.006139,            0.006139,            0.006139
                  80,            0.058726,             0.10239,            0.014914,             0.57529,             0.91271,             0.93932,             0.63097,            0.044889,             0.06625,            0.010849,           0.0060895,           0.0060895,           0.0060895
                  81,            0.057465,            0.082822,            0.014198,             0.57529,             0.91271,             0.93932,             0.63097,            0.044889,             0.06625,            0.010849,             0.00604,             0.00604,             0.00604
                  82,            0.063478,            0.095274,            0.014057,             0.57529,             0.91271,             0.93932,             0.63097,            0.044889,             0.06625,            0.010849,           0.0059905,           0.0059905,           0.0059905
                  83,            0.061018,            0.096927,            0.014768,             0.54964,             0.90775,             0.91758,             0.57901,            0.045875,             0.07287,            0.010711,            0.005941,            0.005941,            0.005941
                  84,            0.065076,              0.1012,            0.014132,             0.54964,             0.90775,             0.91758,             0.57901,            0.045875,             0.07287,            0.010711,           0.0058915,           0.0058915,           0.0058915
                  85,            0.059694,            0.088389,            0.015021,             0.64177,             0.71875,              0.8467,             0.47913,             0.03747,            0.059668,            0.010685,            0.005842,            0.005842,            0.005842
                  86,            0.049071,            0.073536,            0.013692,             0.64177,             0.71875,              0.8467,             0.47913,             0.03747,            0.059668,            0.010685,           0.0057925,           0.0057925,           0.0057925
                  87,            0.052189,             0.07602,              0.0146,             0.66817,             0.71875,              0.7413,             0.37141,            0.031347,            0.055704,            0.010648,            0.005743,            0.005743,            0.005743
                  88,            0.052053,            0.078462,            0.014499,             0.66817,             0.71875,              0.7413,             0.37141,            0.031347,            0.055704,            0.010648,           0.0056935,           0.0056935,           0.0056935
                  89,            0.048658,            0.076121,            0.013777,             0.60899,             0.71875,             0.72219,             0.41135,            0.042784,            0.065913,            0.010806,            0.005644,            0.005644,            0.005644
                  90,            0.061768,             0.07606,            0.014413,             0.60899,             0.71875,             0.72219,             0.41135,            0.042784,            0.065913,            0.010806,           0.0055945,           0.0055945,           0.0055945
                  91,             0.05909,            0.070342,            0.014238,             0.60899,             0.71875,             0.72219,             0.41135,            0.042784,            0.065913,            0.010806,            0.005545,            0.005545,            0.005545
                  92,            0.058241,              0.0784,            0.014148,              0.6443,             0.73569,             0.67979,             0.40911,            0.037434,             0.06163,            0.010714,           0.0054955,           0.0054955,           0.0054955
                  93,            0.052163,             0.06505,            0.013388,              0.6443,             0.73569,             0.67979,             0.40911,            0.037434,             0.06163,            0.010714,            0.005446,            0.005446,            0.005446
                  94,            0.053768,             0.06697,            0.014048,             0.70612,             0.73451,             0.77179,             0.38289,            0.036913,            0.056088,            0.010725,           0.0053965,           0.0053965,           0.0053965
                  95,            0.052716,            0.068245,            0.014877,             0.70612,             0.73451,             0.77179,             0.38289,            0.036913,            0.056088,            0.010725,            0.005347,            0.005347,            0.005347
                  96,              0.0531,            0.080946,            0.013671,             0.64397,                0.75,             0.73601,             0.47027,            0.039181,            0.057227,            0.011014,           0.0052975,           0.0052975,           0.0052975
                  97,            0.057858,            0.072986,            0.014754,             0.64397,                0.75,             0.73601,             0.47027,            0.039181,            0.057227,            0.011014,            0.005248,            0.005248,            0.005248
                  98,            0.057912,            0.069792,            0.014508,             0.64397,                0.75,             0.73601,             0.47027,            0.039181,            0.057227,            0.011014,           0.0051985,           0.0051985,           0.0051985
                  99,            0.060045,             0.07345,            0.014608,             0.62202,                0.75,             0.73194,             0.48785,            0.045405,            0.059301,            0.011195,            0.005149,            0.005149,            0.005149
                 100,            0.054987,            0.068555,            0.012739,             0.62202,                0.75,             0.73194,             0.48785,            0.045405,            0.059301,            0.011195,           0.0050995,           0.0050995,           0.0050995
                 101,            0.058754,            0.087325,            0.014149,              0.6428,                0.75,             0.83678,             0.54639,            0.039318,            0.055451,            0.011398,             0.00505,             0.00505,             0.00505
                 102,            0.053212,             0.06771,            0.013955,              0.6428,                0.75,             0.83678,             0.54639,            0.039318,            0.055451,            0.011398,           0.0050005,           0.0050005,           0.0050005
                 103,            0.052092,             0.09327,            0.013919,             0.71263,                0.75,             0.81236,             0.57097,            0.028809,            0.056217,            0.011612,            0.004951,            0.004951,            0.004951
                 104,            0.049311,            0.080747,            0.013692,             0.71263,                0.75,             0.81236,             0.57097,            0.028809,            0.056217,            0.011612,           0.0049015,           0.0049015,           0.0049015
                 105,            0.047494,            0.074779,            0.014046,             0.85352,                0.75,             0.80667,             0.52589,            0.030418,            0.050982,            0.011428,            0.004852,            0.004852,            0.004852
                 106,             0.04429,            0.068782,            0.012957,             0.85352,                0.75,             0.80667,             0.52589,            0.030418,            0.050982,            0.011428,           0.0048025,           0.0048025,           0.0048025
                 107,            0.046761,            0.069668,            0.014366,             0.85352,                0.75,             0.80667,             0.52589,            0.030418,            0.050982,            0.011428,            0.004753,            0.004753,            0.004753
                 108,            0.047136,            0.074782,             0.01359,              0.8582,                0.75,             0.83011,             0.57047,            0.029299,             0.05093,            0.011349,           0.0047035,           0.0047035,           0.0047035
                 109,            0.045706,            0.072822,            0.013602,              0.8582,                0.75,             0.83011,             0.57047,            0.029299,             0.05093,            0.011349,            0.004654,            0.004654,            0.004654
                 110,            0.045988,            0.062393,            0.013486,             0.77258,                0.75,             0.83011,             0.59604,            0.023296,            0.049376,            0.011122,           0.0046045,           0.0046045,           0.0046045
                 111,            0.041155,            0.061305,            0.013658,             0.77258,                0.75,             0.83011,             0.59604,            0.023296,            0.049376,            0.011122,            0.004555,            0.004555,            0.004555
                 112,            0.046299,            0.071656,            0.013768,             0.77138,                0.75,             0.80479,             0.59572,            0.024887,            0.050173,             0.01098,           0.0045055,           0.0045055,           0.0045055
                 113,            0.047377,            0.080933,            0.013627,             0.77138,                0.75,             0.80479,             0.59572,            0.024887,            0.050173,             0.01098,            0.004456,            0.004456,            0.004456
                 114,            0.044556,            0.058632,            0.014194,             0.77138,                0.75,             0.80479,             0.59572,            0.024887,            0.050173,             0.01098,           0.0044065,           0.0044065,           0.0044065
                 115,            0.041875,            0.063714,            0.012862,             0.81028,                0.75,             0.80507,             0.60959,            0.024295,            0.050372,             0.01085,            0.004357,            0.004357,            0.004357
                 116,            0.046109,            0.070162,            0.013306,             0.81028,                0.75,             0.80507,             0.60959,            0.024295,            0.050372,             0.01085,           0.0043075,           0.0043075,           0.0043075
                 117,            0.042278,            0.059647,            0.012776,             0.83604,                0.75,             0.83188,             0.67044,            0.020558,            0.046662,            0.010709,            0.004258,            0.004258,            0.004258
                 118,            0.041741,            0.070817,             0.01273,             0.83604,                0.75,             0.83188,             0.67044,            0.020558,            0.046662,            0.010709,           0.0042085,           0.0042085,           0.0042085
                 119,              0.0425,             0.06661,            0.012324,             0.71462,             0.78125,             0.83938,             0.61558,            0.021994,            0.048547,             0.01062,            0.004159,            0.004159,            0.004159
                 120,            0.041816,            0.063194,            0.012315,             0.71462,             0.78125,             0.83938,             0.61558,            0.021994,            0.048547,             0.01062,           0.0041095,           0.0041095,           0.0041095
                 121,            0.043954,            0.064738,            0.012941,             0.85162,             0.72804,             0.83664,             0.56461,            0.035447,            0.059349,            0.010476,             0.00406,             0.00406,             0.00406
                 122,            0.045072,            0.062465,            0.012026,             0.85162,             0.72804,             0.83664,             0.56461,            0.035447,            0.059349,            0.010476,           0.0040105,           0.0040105,           0.0040105
                 123,            0.049587,            0.075253,            0.012649,             0.85162,             0.72804,             0.83664,             0.56461,            0.035447,            0.059349,            0.010476,            0.003961,            0.003961,            0.003961
                 124,            0.047076,            0.065246,            0.012948,             0.73001,             0.80257,             0.91784,             0.62547,            0.033988,             0.05879,            0.010322,           0.0039115,           0.0039115,           0.0039115
                 125,            0.049977,            0.085903,            0.013664,             0.73001,             0.80257,             0.91784,             0.62547,            0.033988,             0.05879,            0.010322,            0.003862,            0.003862,            0.003862
                 126,            0.048841,            0.074225,            0.013963,             0.89195,             0.72583,             0.83783,             0.62773,            0.028413,            0.049249,            0.010197,           0.0038125,           0.0038125,           0.0038125
                 127,            0.042206,            0.062699,            0.012284,             0.89195,             0.72583,             0.83783,             0.62773,            0.028413,            0.049249,            0.010197,            0.003763,            0.003763,            0.003763
                 128,            0.047023,            0.077575,            0.012082,              0.8607,              0.6793,             0.84437,             0.65789,            0.028198,            0.054728,            0.010229,           0.0037135,           0.0037135,           0.0037135
                 129,              0.0518,            0.069798,            0.012151,              0.8607,              0.6793,             0.84437,             0.65789,            0.028198,            0.054728,            0.010229,            0.003664,            0.003664,            0.003664
                 130,            0.047538,             0.06553,            0.012729,              0.8607,              0.6793,             0.84437,             0.65789,            0.028198,            0.054728,            0.010229,           0.0036145,           0.0036145,           0.0036145
                 131,            0.053568,             0.07818,            0.012855,             0.70625,             0.79509,             0.85541,             0.60983,            0.030487,            0.058246,            0.010196,            0.003565,            0.003565,            0.003565
                 132,            0.050875,            0.073714,            0.011996,             0.70625,             0.79509,             0.85541,             0.60983,            0.030487,            0.058246,            0.010196,           0.0035155,           0.0035155,           0.0035155
                 133,            0.049607,            0.077783,            0.012478,              0.7691,             0.73474,             0.83638,             0.61637,            0.026569,            0.050568,            0.010092,            0.003466,            0.003466,            0.003466
                 134,            0.048088,            0.067563,            0.013166,              0.7691,             0.73474,             0.83638,             0.61637,            0.026569,            0.050568,            0.010092,           0.0034165,           0.0034165,           0.0034165
                 135,            0.045663,            0.074206,            0.011903,             0.85746,                0.75,             0.83188,              0.6504,            0.019131,            0.047105,            0.010031,            0.003367,            0.003367,            0.003367
                 136,            0.036007,            0.056356,            0.011482,             0.85746,                0.75,             0.83188,              0.6504,            0.019131,            0.047105,            0.010031,           0.0033175,           0.0033175,           0.0033175
                 137,            0.038551,            0.069043,             0.01195,             0.75862,             0.62304,             0.79323,             0.62091,            0.028508,            0.049566,           0.0098669,            0.003268,            0.003268,            0.003268
                 138,             0.04651,            0.066378,            0.012206,             0.75862,             0.62304,             0.79323,             0.62091,            0.028508,            0.049566,           0.0098669,           0.0032185,           0.0032185,           0.0032185
                 139,            0.045816,            0.071511,            0.011942,             0.75862,             0.62304,             0.79323,             0.62091,            0.028508,            0.049566,           0.0098669,            0.003169,            0.003169,            0.003169
                 140,            0.044808,            0.069303,            0.011235,             0.68683,             0.59375,             0.74634,             0.57787,            0.030729,            0.050666,           0.0097849,           0.0031195,           0.0031195,           0.0031195
                 141,            0.046377,             0.06001,            0.012043,             0.68683,             0.59375,             0.74634,             0.57787,            0.030729,            0.050666,           0.0097849,             0.00307,             0.00307,             0.00307
                 142,            0.046148,            0.078428,            0.011858,             0.71671,             0.59375,              0.7427,             0.61897,            0.027327,            0.047657,           0.0096913,           0.0030205,           0.0030205,           0.0030205
                 143,            0.042169,            0.063321,              0.0121,             0.71671,             0.59375,              0.7427,             0.61897,            0.027327,            0.047657,           0.0096913,            0.002971,            0.002971,            0.002971
                 144,            0.041618,             0.06049,            0.011994,             0.74784,             0.67739,             0.83188,             0.64334,            0.023143,            0.046919,           0.0095878,           0.0029215,           0.0029215,           0.0029215
                 145,            0.039958,            0.057134,            0.011903,             0.74784,             0.67739,             0.83188,             0.64334,            0.023143,            0.046919,           0.0095878,            0.002872,            0.002872,            0.002872
                 146,            0.037268,            0.056422,            0.012406,             0.74784,             0.67739,             0.83188,             0.64334,            0.023143,            0.046919,           0.0095878,           0.0028225,           0.0028225,           0.0028225
                 147,            0.040645,            0.074279,            0.011252,             0.77632,             0.68527,             0.82446,             0.60719,            0.023582,            0.048643,           0.0094355,            0.002773,            0.002773,            0.002773
                 148,            0.044649,            0.075267,            0.011251,             0.77632,             0.68527,             0.82446,             0.60719,            0.023582,            0.048643,           0.0094355,           0.0027235,           0.0027235,           0.0027235
                 149,            0.039431,             0.06892,            0.011912,             0.78231,             0.71366,             0.83188,             0.69553,            0.020198,            0.045384,           0.0094942,            0.002674,            0.002674,            0.002674
                 150,             0.03542,            0.060063,            0.011598,             0.78231,             0.71366,             0.83188,             0.69553,            0.020198,            0.045384,           0.0094942,           0.0026245,           0.0026245,           0.0026245
                 151,            0.041998,            0.069599,            0.011624,             0.78416,             0.71232,             0.83188,             0.71397,            0.017162,            0.043913,           0.0094566,            0.002575,            0.002575,            0.002575
                 152,            0.037523,            0.067938,            0.011646,             0.78416,             0.71232,             0.83188,             0.71397,            0.017162,            0.043913,           0.0094566,           0.0025255,           0.0025255,           0.0025255
                 153,            0.033363,            0.064495,            0.011347,               0.695,             0.78125,             0.83938,               0.596,            0.021346,            0.048219,           0.0092891,            0.002476,            0.002476,            0.002476
                 154,            0.043019,            0.069203,            0.011802,               0.695,             0.78125,             0.83938,               0.596,            0.021346,            0.048219,           0.0092891,           0.0024265,           0.0024265,           0.0024265
                 155,            0.038236,             0.07343,            0.010756,               0.695,             0.78125,             0.83938,               0.596,            0.021346,            0.048219,           0.0092891,            0.002377,            0.002377,            0.002377
                 156,            0.040779,            0.077113,            0.012341,             0.73633,             0.71814,             0.83938,             0.59739,            0.021236,            0.048362,           0.0092786,           0.0023275,           0.0023275,           0.0023275
                 157,            0.036299,            0.067372,            0.012074,             0.73633,             0.71814,             0.83938,             0.59739,            0.021236,            0.048362,           0.0092786,            0.002278,            0.002278,            0.002278
                 158,              0.0363,            0.058788,            0.010983,              0.8079,               0.765,             0.83708,             0.64358,            0.017507,            0.044302,           0.0092011,           0.0022285,           0.0022285,           0.0022285
                 159,            0.035221,            0.054337,            0.011759,              0.8079,               0.765,             0.83708,             0.64358,            0.017507,            0.044302,           0.0092011,            0.002179,            0.002179,            0.002179
                 160,            0.034327,            0.053467,            0.010813,             0.77631,             0.78125,             0.84258,             0.69844,            0.016503,            0.042104,           0.0090079,           0.0021295,           0.0021295,           0.0021295
                 161,            0.032797,            0.054171,            0.010887,             0.77631,             0.78125,             0.84258,             0.69844,            0.016503,            0.042104,           0.0090079,             0.00208,             0.00208,             0.00208
                 162,            0.032519,            0.051202,            0.010635,             0.77631,             0.78125,             0.84258,             0.69844,            0.016503,            0.042104,           0.0090079,           0.0020305,           0.0020305,           0.0020305
                 163,            0.033638,             0.05745,            0.010158,             0.78736,             0.78125,             0.83758,              0.6711,            0.018631,             0.04498,           0.0088509,            0.001981,            0.001981,            0.001981
