               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,               0.085,             0.10818,            0.024521,             0.34807,              0.3817,             0.10187,            0.037778,            0.070683,            0.068873,            0.017706,           0.0093813,           0.0093813,           0.0093813
                  26,            0.087362,             0.10113,            0.024103,             0.23997,             0.60714,             0.30406,             0.19415,            0.068688,            0.070365,            0.016558,           0.0093813,           0.0093813,           0.0093813
                  27,            0.077456,            0.092395,            0.024033,             0.23997,             0.60714,             0.30406,             0.19415,            0.068688,            0.070365,            0.016558,           0.0093565,           0.0093565,           0.0093565
                  28,            0.077831,            0.087198,            0.023069,             0.22643,             0.46875,             0.26042,             0.16055,            0.064479,            0.072613,            0.015593,           0.0093317,           0.0093317,           0.0093317
                  29,            0.081806,            0.098136,            0.022258,             0.22643,             0.46875,             0.26042,             0.16055,            0.064479,            0.072613,            0.015593,            0.009307,            0.009307,            0.009307
                  30,            0.079616,            0.077954,            0.021841,             0.26297,             0.71875,             0.42489,             0.22693,              0.0617,            0.077405,             0.01483,           0.0092823,           0.0092823,           0.0092823
                  31,            0.081573,            0.085722,            0.020656,             0.26297,             0.71875,             0.42489,             0.22693,              0.0617,            0.077405,             0.01483,           0.0092575,           0.0092575,           0.0092575
                  32,            0.070125,            0.075745,            0.018453,             0.45621,             0.58705,              0.3692,             0.24767,            0.059886,            0.088611,            0.014599,           0.0092327,           0.0092327,           0.0092327
                  33,            0.078118,            0.071597,             0.01855,             0.45621,             0.58705,              0.3692,             0.24767,            0.059886,            0.088611,            0.014599,            0.009208,            0.009208,            0.009208
                  34,            0.085207,            0.094468,            0.019493,             0.71001,             0.40108,             0.35302,             0.12834,            0.066549,            0.064979,            0.014107,           0.0091833,           0.0091833,           0.0091833
                  35,            0.075778,            0.081478,             0.01879,             0.71001,             0.40108,             0.35302,             0.12834,            0.066549,            0.064979,            0.014107,           0.0091585,           0.0091585,           0.0091585
                  36,             0.07818,            0.077111,            0.021938,             0.75526,             0.37646,             0.50532,             0.24341,            0.056179,            0.060631,            0.014004,           0.0091337,           0.0091337,           0.0091337
                  37,            0.077439,            0.083146,            0.019553,             0.75526,             0.37646,             0.50532,             0.24341,            0.056179,            0.060631,            0.014004,            0.009109,            0.009109,            0.009109
                  38,            0.076127,            0.089571,            0.018151,             0.79632,             0.40625,               0.592,             0.31439,               0.058,             0.05891,            0.013048,           0.0090843,           0.0090843,           0.0090843
                  39,            0.075336,            0.096832,            0.018033,             0.79632,             0.40625,               0.592,             0.31439,               0.058,             0.05891,            0.013048,           0.0090595,           0.0090595,           0.0090595
                  40,            0.072302,            0.088062,            0.017333,             0.75143,             0.48438,             0.44168,             0.26819,            0.058508,            0.071253,            0.012929,           0.0090347,           0.0090347,           0.0090347
                  41,             0.07782,            0.085736,            0.017491,             0.75143,             0.48438,             0.44168,             0.26819,            0.058508,            0.071253,            0.012929,             0.00901,             0.00901,             0.00901
                  42,            0.066224,            0.064631,            0.015085,             0.61398,                 0.5,             0.25032,            0.074458,            0.061176,            0.063804,            0.012417,           0.0089853,           0.0089853,           0.0089853
                  43,              0.0684,            0.090102,            0.016748,             0.61398,                 0.5,             0.25032,            0.074458,            0.061176,            0.063804,            0.012417,           0.0089605,           0.0089605,           0.0089605
                  44,            0.067409,            0.077803,            0.016293,             0.11134,             0.78125,              0.3154,             0.17841,            0.054567,            0.062783,            0.011228,           0.0089358,           0.0089358,           0.0089358
                  45,             0.06772,            0.065926,            0.017238,             0.11134,             0.78125,              0.3154,             0.17841,            0.054567,            0.062783,            0.011228,            0.008911,            0.008911,            0.008911
                  46,            0.066712,            0.077682,            0.016369,             0.17504,             0.84375,             0.37644,             0.19124,            0.048376,            0.066859,            0.010711,           0.0088863,           0.0088863,           0.0088863
                  47,            0.067204,            0.098261,            0.015397,             0.17504,             0.84375,             0.37644,             0.19124,            0.048376,            0.066859,            0.010711,           0.0088615,           0.0088615,           0.0088615
                  48,            0.066663,            0.097222,            0.015394,             0.39116,             0.80941,              0.5849,              0.2402,            0.051335,            0.078931,             0.01014,           0.0088368,           0.0088368,           0.0088368
                  49,            0.064837,            0.086971,            0.014797,             0.39116,             0.80941,              0.5849,              0.2402,            0.051335,            0.078931,             0.01014,            0.008812,            0.008812,            0.008812
                  50,            0.063263,            0.090856,            0.014865,              0.4648,                0.75,             0.71777,             0.34833,            0.036721,            0.083286,            0.010266,           0.0087872,           0.0087872,           0.0087872
                  51,            0.059026,             0.10231,            0.013969,              0.4648,                0.75,             0.71777,             0.34833,            0.036721,            0.083286,            0.010266,           0.0087625,           0.0087625,           0.0087625
                  52,            0.058035,             0.09261,            0.014286,             0.40201,             0.74273,             0.55291,             0.36176,            0.048918,            0.077876,           0.0095714,           0.0087378,           0.0087378,           0.0087378
                  53,            0.060151,             0.08741,            0.013842,             0.40201,             0.74273,             0.55291,             0.36176,            0.048918,            0.077876,           0.0095714,            0.008713,            0.008713,            0.008713
                  54,            0.060918,            0.094383,            0.012909,              0.8601,                 0.5,             0.61065,             0.38578,            0.037992,            0.065724,             0.01018,           0.0086882,           0.0086882,           0.0086882
                  55,            0.057461,            0.095504,            0.014063,              0.8601,                 0.5,             0.61065,             0.38578,            0.037992,            0.065724,             0.01018,           0.0086635,           0.0086635,           0.0086635
                  56,            0.058102,            0.088439,            0.013737,             0.81878,             0.48214,             0.60864,             0.24258,            0.048511,            0.065109,           0.0097464,           0.0086388,           0.0086388,           0.0086388
                  57,            0.059697,            0.085373,            0.013533,             0.81878,             0.48214,             0.60864,             0.24258,            0.048511,            0.065109,           0.0097464,            0.008614,            0.008614,            0.008614
                  58,            0.063401,            0.082466,            0.013657,             0.98007,                 0.5,             0.79047,             0.28341,            0.037169,            0.065561,           0.0095824,           0.0085893,           0.0085893,           0.0085893
                  59,            0.055829,            0.079392,            0.012809,             0.98007,                 0.5,             0.79047,             0.28341,            0.037169,            0.065561,           0.0095824,           0.0085645,           0.0085645,           0.0085645
                  60,             0.05028,            0.072915,            0.012076,             0.64905,                0.75,             0.73625,             0.38167,            0.036106,            0.063594,           0.0092512,           0.0085398,           0.0085398,           0.0085398
                  61,            0.055339,            0.084385,            0.013621,             0.64905,                0.75,             0.73625,             0.38167,            0.036106,            0.063594,           0.0092512,            0.008515,            0.008515,            0.008515
                  62,            0.055729,            0.087345,            0.012635,             0.65885,                0.75,             0.64355,             0.33706,            0.035747,            0.062636,           0.0091169,           0.0084903,           0.0084903,           0.0084903
                  63,            0.055081,            0.077236,            0.013389,             0.65885,                0.75,             0.64355,             0.33706,            0.035747,            0.062636,           0.0091169,           0.0084655,           0.0084655,           0.0084655
                  64,            0.055022,            0.086182,            0.013649,             0.61926,                0.75,             0.83761,             0.45256,            0.042766,            0.064035,           0.0088599,           0.0084408,           0.0084408,           0.0084408
                  65,             0.06001,            0.078931,            0.013333,             0.61926,                0.75,             0.83761,             0.45256,            0.042766,            0.064035,           0.0088599,            0.008416,            0.008416,            0.008416
                  66,            0.056122,             0.08393,            0.012345,             0.73831,             0.42857,             0.45911,             0.15145,            0.050211,            0.059889,           0.0090366,           0.0083913,           0.0083913,           0.0083913
                  67,            0.055165,             0.07043,            0.011865,             0.73831,             0.42857,             0.45911,             0.15145,            0.050211,            0.059889,           0.0090366,           0.0083665,           0.0083665,           0.0083665
                  68,            0.054285,            0.086408,            0.012769,             0.69858,                0.75,             0.76183,              0.4475,            0.034624,            0.054267,            0.008949,           0.0083418,           0.0083418,           0.0083418
                  69,            0.050599,            0.085176,            0.012976,             0.69858,                0.75,             0.76183,              0.4475,            0.034624,            0.054267,            0.008949,            0.008317,            0.008317,            0.008317
                  70,            0.044426,            0.064526,            0.012458,             0.57131,              0.6875,             0.69106,             0.32205,            0.036782,            0.054102,           0.0087517,           0.0082922,           0.0082922,           0.0082922
                  71,            0.048406,            0.078983,            0.011649,             0.57131,              0.6875,             0.69106,             0.32205,            0.036782,            0.054102,           0.0087517,           0.0082675,           0.0082675,           0.0082675
                  72,            0.049682,            0.090159,            0.011603,             0.62591,                0.75,             0.75278,             0.40472,            0.036626,            0.054212,           0.0086361,           0.0082428,           0.0082428,           0.0082428
                  73,            0.055325,            0.095611,             0.01164,             0.62591,                0.75,             0.75278,             0.40472,            0.036626,            0.054212,           0.0086361,            0.008218,            0.008218,            0.008218
                  74,             0.05415,            0.087385,            0.011546,             0.63868,                0.75,             0.77704,             0.30417,            0.038517,            0.059737,           0.0084582,           0.0081932,           0.0081932,           0.0081932
                  75,            0.052253,            0.078294,             0.01226,             0.63868,                0.75,             0.77704,             0.30417,            0.038517,            0.059737,           0.0084582,           0.0081685,           0.0081685,           0.0081685
                  76,            0.052947,            0.085358,            0.012401,             0.76314,                0.75,             0.87939,             0.57769,            0.026016,            0.053645,             0.00838,           0.0081437,           0.0081437,           0.0081437
                  77,            0.037901,             0.06103,            0.010954,             0.76314,                0.75,             0.87939,             0.57769,            0.026016,            0.053645,             0.00838,            0.008119,            0.008119,            0.008119
                  78,            0.046036,            0.085778,            0.011789,              0.6046,              0.7371,             0.86637,              0.4807,            0.043788,            0.060732,            0.008256,           0.0080942,           0.0080942,           0.0080942
                  79,            0.045533,            0.066825,            0.011125,              0.6046,              0.7371,             0.86637,              0.4807,            0.043788,            0.060732,            0.008256,           0.0080695,           0.0080695,           0.0080695
                  80,             0.04439,            0.069197,            0.010815,             0.79167,              0.8243,             0.89051,              0.6932,            0.027361,            0.063348,           0.0083982,           0.0080447,           0.0080447,           0.0080447
                  81,            0.040995,             0.07808,            0.010786,             0.79167,              0.8243,             0.89051,              0.6932,            0.027361,            0.063348,           0.0083982,             0.00802,             0.00802,             0.00802
                  82,             0.03975,            0.077573,            0.010788,             0.66223,             0.89248,             0.94548,             0.64064,            0.035691,            0.061633,           0.0081805,           0.0079953,           0.0079953,           0.0079953
                  83,            0.044284,            0.087359,            0.011478,             0.66223,             0.89248,             0.94548,             0.64064,            0.035691,            0.061633,           0.0081805,           0.0079705,           0.0079705,           0.0079705
                  84,            0.044335,            0.090072,            0.010486,             0.79332,                0.75,             0.91893,             0.69809,            0.027953,            0.061514,            0.008142,           0.0079457,           0.0079457,           0.0079457
                  85,            0.044896,            0.094027,            0.011448,             0.79332,                0.75,             0.91893,             0.69809,            0.027953,            0.061514,            0.008142,            0.007921,            0.007921,            0.007921
                  86,            0.044673,             0.11407,            0.010675,             0.71946,             0.84823,             0.95662,              0.6454,            0.031924,            0.057205,           0.0079628,           0.0078963,           0.0078963,           0.0078963
                  87,            0.043484,            0.080396,            0.010617,             0.71946,             0.84823,             0.95662,              0.6454,            0.031924,            0.057205,           0.0079628,           0.0078715,           0.0078715,           0.0078715
                  88,            0.043768,            0.096336,            0.010647,             0.88191,                0.75,             0.95038,             0.61131,            0.020998,            0.046157,           0.0077913,           0.0078467,           0.0078467,           0.0078467
                  89,            0.039461,            0.071285,            0.010288,             0.88191,                0.75,             0.95038,             0.61131,            0.020998,            0.046157,           0.0077913,            0.007822,            0.007822,            0.007822
                  90,            0.037051,            0.078772,            0.010844,             0.68672,             0.86679,             0.95251,              0.6503,            0.027579,             0.05219,           0.0075935,           0.0077973,           0.0077973,           0.0077973
                  91,             0.03805,            0.067692,            0.011177,             0.68672,             0.86679,             0.95251,              0.6503,            0.027579,             0.05219,           0.0075935,           0.0077725,           0.0077725,           0.0077725
                  92,            0.035253,             0.05958,           0.0096718,             0.54075,                   1,             0.93588,             0.51683,            0.032556,            0.054342,           0.0075335,           0.0077478,           0.0077478,           0.0077478
                  93,            0.040204,            0.072515,            0.010383,             0.54075,                   1,             0.93588,             0.51683,            0.032556,            0.054342,           0.0075335,            0.007723,            0.007723,            0.007723
                  94,            0.040616,            0.071496,            0.010971,             0.65223,                   1,             0.98154,             0.60485,            0.032286,            0.053517,           0.0073759,           0.0076983,           0.0076983,           0.0076983
                  95,             0.03687,            0.063923,           0.0089696,             0.65223,                   1,             0.98154,             0.60485,            0.032286,            0.053517,           0.0073759,           0.0076735,           0.0076735,           0.0076735
                  96,            0.039776,            0.082703,            0.010757,             0.76563,              0.9243,               0.995,             0.74344,            0.024234,            0.049315,           0.0074104,           0.0076488,           0.0076488,           0.0076488
                  97,             0.03762,            0.075868,             0.01046,             0.76563,              0.9243,               0.995,             0.74344,            0.024234,            0.049315,           0.0074104,            0.007624,            0.007624,            0.007624
                  98,            0.039707,             0.07808,            0.010582,             0.80087,              0.9375,             0.98402,             0.77137,            0.026102,            0.048972,           0.0073582,           0.0075993,           0.0075993,           0.0075993
                  99,            0.038914,            0.062131,           0.0096064,             0.80087,              0.9375,             0.98402,             0.77137,            0.026102,            0.048972,           0.0073582,           0.0075745,           0.0075745,           0.0075745
                 100,            0.042543,            0.053242,           0.0086151,             0.53506,             0.96875,             0.82942,             0.44181,            0.038705,            0.051455,           0.0074397,           0.0075498,           0.0075498,           0.0075498
                 101,            0.043103,            0.071463,           0.0098548,             0.53506,             0.96875,             0.82942,             0.44181,            0.038705,            0.051455,           0.0074397,            0.007525,            0.007525,            0.007525
                 102,             0.04137,            0.072931,           0.0092071,             0.57847,             0.93459,             0.93348,             0.64715,            0.031503,            0.047825,           0.0074434,           0.0075003,           0.0075003,           0.0075003
                 103,            0.041956,            0.077627,           0.0098134,             0.57847,             0.93459,             0.93348,             0.64715,            0.031503,            0.047825,           0.0074434,           0.0074755,           0.0074755,           0.0074755
                 104,            0.037623,            0.060471,           0.0094925,             0.68852,             0.93922,             0.99482,              0.7468,             0.02421,            0.046913,           0.0074522,           0.0074507,           0.0074507,           0.0074507
                 105,            0.038246,            0.070498,           0.0094331,             0.68852,             0.93922,             0.99482,              0.7468,             0.02421,            0.046913,           0.0074522,            0.007426,            0.007426,            0.007426
                 106,            0.038393,            0.069469,           0.0093584,             0.82448,             0.93446,             0.96618,             0.72525,            0.023304,            0.046469,           0.0073202,           0.0074013,           0.0074013,           0.0074013
                 107,            0.038805,            0.073148,            0.010015,             0.82448,             0.93446,             0.96618,             0.72525,            0.023304,            0.046469,           0.0073202,           0.0073765,           0.0073765,           0.0073765
                 108,            0.033927,            0.059716,           0.0087933,             0.67717,             0.95905,             0.99491,              0.7123,            0.025054,            0.048288,           0.0073425,           0.0073517,           0.0073517,           0.0073517
                 109,            0.036982,             0.06387,           0.0099276,             0.67717,             0.95905,             0.99491,              0.7123,            0.025054,            0.048288,           0.0073425,            0.007327,            0.007327,            0.007327
                 110,            0.035076,            0.061511,           0.0091847,              0.8801,             0.96259,             0.99448,             0.77445,            0.019426,            0.045172,           0.0072455,           0.0073023,           0.0073023,           0.0073023
                 111,            0.032149,            0.065274,             0.00891,              0.8801,             0.96259,             0.99448,             0.77445,            0.019426,            0.045172,           0.0072455,           0.0072775,           0.0072775,           0.0072775
                 112,            0.036327,            0.074828,           0.0090048,             0.93321,                   1,               0.995,             0.68118,            0.020129,            0.046508,           0.0071401,           0.0072527,           0.0072527,           0.0072527
                 113,            0.037891,            0.083762,           0.0091143,             0.93321,                   1,               0.995,             0.68118,            0.020129,            0.046508,           0.0071401,            0.007228,            0.007228,            0.007228
                 114,            0.037589,            0.072397,           0.0090917,             0.65454,             0.95842,               0.987,             0.66336,            0.028933,            0.048234,           0.0070727,           0.0072033,           0.0072033,           0.0072033
                 115,            0.040067,            0.085284,           0.0098388,             0.65454,             0.95842,               0.987,             0.66336,            0.028933,            0.048234,           0.0070727,           0.0071785,           0.0071785,           0.0071785
                 116,            0.035518,            0.078545,           0.0099407,             0.91696,                   1,               0.995,             0.78282,            0.019122,            0.044941,           0.0070797,           0.0071538,           0.0071538,           0.0071538
                 117,            0.034007,             0.06546,           0.0085555,             0.91696,                   1,               0.995,             0.78282,            0.019122,            0.044941,           0.0070797,            0.007129,            0.007129,            0.007129
                 118,            0.033149,            0.057098,            0.008818,             0.54531,             0.95749,             0.84615,              0.5588,             0.02978,            0.048851,           0.0068947,           0.0071042,           0.0071042,           0.0071042
                 119,            0.031792,            0.054942,           0.0078232,             0.54531,             0.95749,             0.84615,              0.5588,             0.02978,            0.048851,           0.0068947,           0.0070795,           0.0070795,           0.0070795
                 120,            0.031239,            0.062824,           0.0086064,             0.71802,                   1,             0.93669,             0.73929,            0.018517,            0.045857,           0.0068113,           0.0070547,           0.0070547,           0.0070547
                 121,            0.030388,            0.064757,           0.0095283,             0.71802,                   1,             0.93669,             0.73929,            0.018517,            0.045857,           0.0068113,             0.00703,             0.00703,             0.00703
                 122,             0.02858,            0.052026,           0.0083134,             0.63446,             0.95773,             0.98018,             0.68395,            0.026994,            0.048697,           0.0065368,           0.0070053,           0.0070053,           0.0070053
                 123,            0.031529,            0.069822,           0.0079552,             0.63446,             0.95773,             0.98018,             0.68395,            0.026994,            0.048697,           0.0065368,           0.0069805,           0.0069805,           0.0069805
                 124,            0.032162,             0.06573,           0.0094557,             0.83573,             0.99386,               0.995,             0.82097,            0.023301,            0.045489,           0.0064281,           0.0069558,           0.0069558,           0.0069558
                 125,            0.031225,            0.057679,           0.0082427,             0.83573,             0.99386,               0.995,             0.82097,            0.023301,            0.045489,           0.0064281,            0.006931,            0.006931,            0.006931
                 126,            0.032026,            0.065976,           0.0078382,             0.79895,                   1,               0.995,             0.80759,             0.02432,            0.047326,            0.006351,           0.0069063,           0.0069063,           0.0069063
                 127,            0.031627,            0.059746,           0.0078098,             0.79895,                   1,               0.995,             0.80759,             0.02432,            0.047326,            0.006351,           0.0068815,           0.0068815,           0.0068815
                 128,              0.0362,            0.067083,            0.010679,             0.88966,                   1,               0.995,             0.72154,            0.021992,            0.047021,           0.0063107,           0.0068568,           0.0068568,           0.0068568
                 129,            0.033029,            0.064536,           0.0076494,             0.88966,                   1,               0.995,             0.72154,            0.021992,            0.047021,           0.0063107,            0.006832,            0.006832,            0.006832
                 130,            0.032692,            0.070976,           0.0086548,             0.92604,             0.96875,             0.99167,             0.78552,            0.017579,            0.040828,           0.0061947,           0.0068073,           0.0068073,           0.0068073
                 131,            0.029875,            0.055877,           0.0074244,             0.92604,             0.96875,             0.99167,             0.78552,            0.017579,            0.040828,           0.0061947,           0.0067825,           0.0067825,           0.0067825
                 132,            0.030191,            0.069947,           0.0080783,             0.94515,                   1,               0.995,             0.81303,            0.016698,            0.051468,           0.0061216,           0.0067577,           0.0067577,           0.0067577
                 133,            0.027527,             0.05484,           0.0074482,             0.94515,                   1,               0.995,             0.81303,            0.016698,            0.051468,           0.0061216,            0.006733,            0.006733,            0.006733
                 134,            0.032072,            0.071238,           0.0079002,             0.92895,                   1,               0.995,             0.84895,            0.018425,             0.04038,            0.006018,           0.0067082,           0.0067082,           0.0067082
                 135,            0.035476,            0.063338,           0.0078008,             0.92895,                   1,               0.995,             0.84895,            0.018425,             0.04038,            0.006018,           0.0066835,           0.0066835,           0.0066835
                 136,            0.032501,            0.074808,           0.0077564,             0.94364,                   1,               0.995,             0.70063,            0.021538,            0.049976,           0.0059195,           0.0066587,           0.0066587,           0.0066587
                 137,            0.030238,            0.060554,           0.0070991,             0.94364,                   1,               0.995,             0.70063,            0.021538,            0.049976,           0.0059195,            0.006634,            0.006634,            0.006634
                 138,            0.028802,            0.058075,           0.0069143,             0.95494,                   1,               0.995,             0.87137,            0.020728,            0.044009,           0.0058332,           0.0066092,           0.0066092,           0.0066092
                 139,            0.030534,            0.057834,           0.0076798,             0.95494,                   1,               0.995,             0.87137,            0.020728,            0.044009,           0.0058332,           0.0065845,           0.0065845,           0.0065845
                 140,            0.028036,            0.049652,           0.0069493,             0.60163,                   1,             0.94157,             0.70375,            0.025873,            0.046526,           0.0056976,           0.0065598,           0.0065598,           0.0065598
                 141,            0.029647,            0.057517,           0.0081019,             0.60163,                   1,             0.94157,             0.70375,            0.025873,            0.046526,           0.0056976,            0.006535,            0.006535,            0.006535
                 142,             0.03074,            0.060393,           0.0084289,             0.95016,                   1,               0.995,             0.86639,            0.015555,            0.043838,           0.0056342,           0.0065102,           0.0065102,           0.0065102
                 143,            0.024208,            0.065914,           0.0081574,             0.95016,                   1,               0.995,             0.86639,            0.015555,            0.043838,           0.0056342,           0.0064855,           0.0064855,           0.0064855
                 144,            0.025057,            0.062289,           0.0069598,             0.83943,                   1,               0.995,             0.85016,             0.02011,            0.043182,           0.0055228,           0.0064608,           0.0064608,           0.0064608
                 145,            0.030058,            0.061801,           0.0067849,             0.83943,                   1,               0.995,             0.85016,             0.02011,            0.043182,           0.0055228,            0.006436,            0.006436,            0.006436
                 146,            0.033165,            0.061445,           0.0074831,             0.92648,                   1,             0.99487,             0.76607,            0.021717,            0.044763,           0.0054506,           0.0064112,           0.0064112,           0.0064112
                 147,            0.035922,            0.065653,           0.0067809,             0.92648,                   1,             0.99487,             0.76607,            0.021717,            0.044763,           0.0054506,           0.0063865,           0.0063865,           0.0063865
                 148,            0.032059,            0.049239,           0.0066037,             0.95666,                   1,               0.995,             0.75572,            0.020084,            0.043256,           0.0055145,           0.0063618,           0.0063618,           0.0063618
                 149,            0.024566,            0.060011,            0.006378,             0.95666,                   1,               0.995,             0.75572,            0.020084,            0.043256,           0.0055145,            0.006337,            0.006337,            0.006337
                 150,            0.027038,            0.054098,            0.006546,             0.95393,                   1,               0.995,             0.86933,            0.017864,            0.040604,           0.0054722,           0.0063122,           0.0063122,           0.0063122
                 151,            0.030799,            0.061384,           0.0066311,             0.95393,                   1,               0.995,             0.86933,            0.017864,            0.040604,           0.0054722,           0.0062875,           0.0062875,           0.0062875
                 152,            0.028858,            0.047154,           0.0064171,             0.95248,             0.99595,             0.99478,             0.69996,            0.020959,            0.041068,           0.0054493,           0.0062628,           0.0062628,           0.0062628
                 153,            0.027687,            0.051818,           0.0066662,             0.95248,             0.99595,             0.99478,             0.69996,            0.020959,            0.041068,           0.0054493,            0.006238,            0.006238,            0.006238
                 154,            0.030985,            0.059171,           0.0072159,              0.8408,                   1,               0.995,             0.82222,            0.020643,            0.040979,           0.0053861,           0.0062132,           0.0062132,           0.0062132
                 155,            0.028459,            0.059522,            0.006395,              0.8408,                   1,               0.995,             0.82222,            0.020643,            0.040979,           0.0053861,           0.0061885,           0.0061885,           0.0061885
                 156,            0.025669,            0.053102,           0.0063154,             0.95945,                   1,               0.995,             0.78316,            0.020188,            0.040637,           0.0052693,           0.0061637,           0.0061637,           0.0061637
                 157,            0.028007,            0.059694,            0.007444,             0.95945,                   1,               0.995,             0.78316,            0.020188,            0.040637,           0.0052693,            0.006139,            0.006139,            0.006139
                 158,            0.027655,            0.055654,           0.0059727,             0.86007,                   1,               0.995,             0.79112,            0.021185,            0.042349,           0.0052369,           0.0061142,           0.0061142,           0.0061142
                 159,            0.034285,             0.06663,            0.007295,             0.86007,                   1,               0.995,             0.79112,            0.021185,            0.042349,           0.0052369,           0.0060895,           0.0060895,           0.0060895
                 160,            0.030932,            0.058719,           0.0060898,             0.96175,             0.99511,               0.995,             0.77591,            0.019143,             0.04098,           0.0052411,           0.0060647,           0.0060647,           0.0060647
                 161,            0.030711,            0.062627,           0.0062836,             0.96175,             0.99511,               0.995,             0.77591,            0.019143,             0.04098,           0.0052411,             0.00604,             0.00604,             0.00604
                 162,            0.030129,            0.054711,           0.0064538,             0.82671,                   1,               0.995,             0.83666,            0.018494,            0.040953,           0.0052553,           0.0060152,           0.0060152,           0.0060152
