               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.088431,             0.68405,                   0,             0.27566,             0.77504,             0.28417,            0.071908,            0.088946,             0.44855,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.084729,             0.45493,                   0,             0.27566,             0.77504,             0.28417,            0.071908,            0.088946,             0.44828,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.087714,              0.5442,                   0,             0.55458,             0.97715,             0.93566,             0.20419,            0.086693,             0.57762,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.089395,               0.392,                   0,             0.55458,             0.97715,             0.93566,             0.20419,            0.086693,             0.57771,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.087051,             0.37385,                   0,             0.55458,             0.97715,             0.93566,             0.20419,            0.086693,             0.57778,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.090252,             0.41828,                   0,             0.44767,             0.99649,             0.94544,              0.2377,            0.086589,             0.48742,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.090799,             0.40217,                   0,             0.44767,             0.99649,             0.94544,              0.2377,            0.086589,             0.48739,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.091736,             0.42852,                   0,             0.76447,             0.98111,             0.95967,              0.3507,            0.084384,             0.34116,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.091414,              0.3949,                   0,             0.76447,             0.98111,             0.95967,              0.3507,            0.084384,              0.3411,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.089153,              0.4008,                   0,             0.62489,             0.98594,             0.93393,             0.40843,            0.084159,             0.39364,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.085353,              0.3838,                   0,             0.62489,             0.98594,             0.93393,             0.40843,            0.084159,              0.3937,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.086259,             0.44202,                   0,             0.62489,             0.98594,             0.93393,             0.40843,            0.084159,             0.39379,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.082996,             0.41613,                   0,             0.54692,             0.99297,             0.89093,             0.34187,            0.087354,             0.44412,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.084675,             0.41297,                   0,             0.54692,             0.99297,             0.89093,             0.34187,            0.087354,             0.44404,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.082857,             0.42196,                   0,             0.54276,             0.90334,             0.80793,             0.39307,            0.079639,             0.40593,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.077972,             0.39619,                   0,             0.54276,             0.90334,             0.80793,             0.39307,            0.079639,             0.40632,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.074441,             0.38556,                   0,             0.65543,             0.95079,             0.85324,             0.42021,            0.064275,             0.35374,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.068621,             0.36199,                   0,             0.65543,             0.95079,             0.85324,             0.42021,            0.064275,             0.35358,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.071253,             0.38926,                   0,             0.51705,              0.9754,             0.74308,             0.36626,            0.070443,             0.35863,                   0,            0.004456,            0.004456,            0.004456
                  58,             0.07661,             0.37324,                   0,             0.51705,              0.9754,             0.74308,             0.36626,            0.070443,              0.3585,                   0,            0.004357,            0.004357,            0.004357
