               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.080801,            0.080898,            0.023102,             0.42122,             0.48438,              0.3682,             0.14086,            0.064962,            0.059169,             0.01797,            0.006436,            0.006436,            0.006436
                  38,            0.078482,            0.077329,            0.023252,             0.42122,             0.48438,              0.3682,             0.14086,            0.064962,            0.059169,             0.01797,            0.006337,            0.006337,            0.006337
                  39,            0.079898,            0.089708,            0.024221,               0.407,             0.56092,             0.28948,            0.078424,            0.061268,            0.065011,            0.017508,            0.006238,            0.006238,            0.006238
                  40,            0.075794,            0.087096,            0.024517,               0.407,             0.56092,             0.28948,            0.078424,            0.061268,            0.065011,            0.017508,            0.006139,            0.006139,            0.006139
                  41,              0.0735,             0.08447,             0.02247,             0.70189,             0.45089,              0.3155,             0.14397,            0.065144,            0.060864,             0.01773,             0.00604,             0.00604,             0.00604
                  42,            0.082526,            0.095369,             0.02336,             0.70189,             0.45089,              0.3155,             0.14397,            0.065144,            0.060864,             0.01773,            0.005941,            0.005941,            0.005941
                  43,            0.074216,            0.079285,            0.021476,             0.70189,             0.45089,              0.3155,             0.14397,            0.065144,            0.060864,             0.01773,            0.005842,            0.005842,            0.005842
                  44,            0.077587,            0.098755,            0.022887,             0.71094,             0.42411,             0.33098,              0.1475,            0.065311,             0.06203,            0.017724,            0.005743,            0.005743,            0.005743
                  45,            0.075881,            0.088105,            0.022256,             0.71094,             0.42411,             0.33098,              0.1475,            0.065311,             0.06203,            0.017724,            0.005644,            0.005644,            0.005644
                  46,            0.073608,            0.097509,            0.023593,             0.83895,             0.46875,             0.61178,             0.29363,            0.055636,            0.061595,            0.017609,            0.005545,            0.005545,            0.005545
                  47,            0.068882,            0.094853,            0.021555,             0.83895,             0.46875,             0.61178,             0.29363,            0.055636,            0.061595,            0.017609,            0.005446,            0.005446,            0.005446
                  48,            0.062808,            0.079313,             0.02015,             0.92847,             0.46875,             0.72715,             0.38266,            0.052322,            0.060854,            0.017203,            0.005347,            0.005347,            0.005347
                  49,            0.062331,            0.066607,            0.019661,             0.92847,             0.46875,             0.72715,             0.38266,            0.052322,            0.060854,            0.017203,            0.005248,            0.005248,            0.005248
                  50,            0.063138,             0.08068,            0.021262,             0.92847,             0.46875,             0.72715,             0.38266,            0.052322,            0.060854,            0.017203,            0.005149,            0.005149,            0.005149
                  51,            0.066923,            0.090186,            0.020089,             0.89204,             0.46875,             0.75012,             0.40489,            0.057088,            0.059123,            0.016169,             0.00505,             0.00505,             0.00505
                  52,            0.072641,            0.094551,             0.02114,             0.89204,             0.46875,             0.75012,             0.40489,            0.057088,            0.059123,            0.016169,            0.004951,            0.004951,            0.004951
                  53,            0.067492,            0.081654,            0.020244,             0.38085,             0.78125,             0.73978,              0.4544,            0.060877,            0.056042,            0.015755,            0.004852,            0.004852,            0.004852
                  54,            0.067831,            0.080805,            0.020944,             0.38085,             0.78125,             0.73978,              0.4544,            0.060877,            0.056042,            0.015755,            0.004753,            0.004753,            0.004753
                  55,            0.064881,            0.075725,            0.020727,             0.66585,             0.65088,             0.69012,             0.34172,            0.056361,            0.060606,            0.014648,            0.004654,            0.004654,            0.004654
                  56,            0.063489,            0.075331,            0.018945,             0.66585,             0.65088,             0.69012,             0.34172,            0.056361,            0.060606,            0.014648,            0.004555,            0.004555,            0.004555
                  57,            0.063457,            0.074537,            0.019224,             0.78254,              0.6875,             0.66656,             0.41828,            0.051132,            0.053055,            0.014191,            0.004456,            0.004456,            0.004456
                  58,            0.063623,            0.076085,            0.019908,             0.78254,              0.6875,             0.66656,             0.41828,            0.051132,            0.053055,            0.014191,            0.004357,            0.004357,            0.004357
                  59,            0.062777,            0.086598,            0.020331,             0.78254,              0.6875,             0.66656,             0.41828,            0.051132,            0.053055,            0.014191,            0.004258,            0.004258,            0.004258
                  60,            0.061501,            0.074563,            0.018885,             0.91006,              0.6875,             0.77064,             0.46466,            0.048027,            0.051166,            0.014146,            0.004159,            0.004159,            0.004159
                  61,            0.064257,              0.0742,             0.01972,             0.91006,              0.6875,             0.77064,             0.46466,            0.048027,            0.051166,            0.014146,             0.00406,             0.00406,             0.00406
                  62,             0.06317,            0.070123,            0.018801,             0.83486,             0.64121,             0.73183,             0.42091,            0.050577,            0.055524,            0.013777,            0.003961,            0.003961,            0.003961
                  63,            0.065598,            0.078808,            0.018057,             0.83486,             0.64121,             0.73183,             0.42091,            0.050577,            0.055524,            0.013777,            0.003862,            0.003862,            0.003862
                  64,            0.069401,            0.070918,            0.018564,             0.67699,              0.6875,              0.4886,             0.34201,             0.05482,            0.060107,            0.013489,            0.003763,            0.003763,            0.003763
                  65,            0.071799,            0.077282,            0.016887,             0.67699,              0.6875,              0.4886,             0.34201,             0.05482,            0.060107,            0.013489,            0.003664,            0.003664,            0.003664
                  66,            0.072174,            0.084714,            0.018822,             0.67699,              0.6875,              0.4886,             0.34201,             0.05482,            0.060107,            0.013489,            0.003565,            0.003565,            0.003565
                  67,            0.075213,            0.076303,            0.018227,             0.65081,              0.6875,             0.47532,             0.33818,            0.056901,            0.061245,            0.013345,            0.003466,            0.003466,            0.003466
                  68,            0.077404,            0.078702,            0.018478,             0.65081,              0.6875,             0.47532,             0.33818,            0.056901,            0.061245,            0.013345,            0.003367,            0.003367,            0.003367
