               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.064082,            0.035218,            0.017814,             0.49287,             0.95833,             0.63033,             0.23113,            0.048051,            0.030063,           0.0087627,            0.006436,            0.006436,            0.006436
                  38,            0.069753,            0.047691,            0.016501,             0.49287,             0.95833,             0.63033,             0.23113,            0.048051,            0.030063,           0.0087627,            0.006337,            0.006337,            0.006337
                  39,            0.068378,            0.048075,            0.015198,             0.59077,             0.91157,             0.86992,             0.43135,            0.041518,            0.029408,           0.0079818,            0.006238,            0.006238,            0.006238
                  40,            0.064753,            0.035256,            0.013147,             0.59077,             0.91157,             0.86992,             0.43135,            0.041518,            0.029408,           0.0079818,            0.006139,            0.006139,            0.006139
                  41,            0.065235,            0.036069,            0.014318,             0.28695,             0.68408,             0.39723,             0.12595,            0.061815,            0.028972,           0.0068787,             0.00604,             0.00604,             0.00604
                  42,            0.071375,            0.039193,            0.012095,             0.28695,             0.68408,             0.39723,             0.12595,            0.061815,            0.028972,           0.0068787,            0.005941,            0.005941,            0.005941
                  43,            0.074267,            0.041366,            0.013991,             0.28695,             0.68408,             0.39723,             0.12595,            0.061815,            0.028972,           0.0068787,            0.005842,            0.005842,            0.005842
                  44,            0.068234,              0.0355,            0.011505,             0.41135,             0.72606,             0.51884,             0.14254,            0.060829,            0.028368,           0.0064027,            0.005743,            0.005743,            0.005743
                  45,            0.068912,            0.042073,            0.011601,             0.41135,             0.72606,             0.51884,             0.14254,            0.060829,            0.028368,           0.0064027,            0.005644,            0.005644,            0.005644
                  46,             0.06652,            0.041561,             0.01217,             0.81478,                   1,             0.82917,             0.32747,            0.049228,            0.027244,           0.0061764,            0.005545,            0.005545,            0.005545
                  47,            0.062555,            0.042153,             0.01243,             0.81478,                   1,             0.82917,             0.32747,            0.049228,            0.027244,           0.0061764,            0.005446,            0.005446,            0.005446
                  48,            0.062272,            0.044116,            0.012913,             0.77916,             0.95833,             0.93236,              0.3772,             0.03913,            0.026357,           0.0064039,            0.005347,            0.005347,            0.005347
                  49,            0.058557,            0.041167,            0.013594,             0.77916,             0.95833,             0.93236,              0.3772,             0.03913,            0.026357,           0.0064039,            0.005248,            0.005248,            0.005248
                  50,             0.05995,            0.041402,            0.011942,             0.77916,             0.95833,             0.93236,              0.3772,             0.03913,            0.026357,           0.0064039,            0.005149,            0.005149,            0.005149
                  51,            0.061005,            0.036842,             0.01089,             0.87366,             0.95833,              0.9348,             0.46295,            0.036995,            0.025162,           0.0063671,             0.00505,             0.00505,             0.00505
                  52,            0.058354,            0.039768,            0.010731,             0.87366,             0.95833,              0.9348,             0.46295,            0.036995,            0.025162,           0.0063671,            0.004951,            0.004951,            0.004951
                  53,            0.053164,            0.036525,           0.0095183,             0.88778,              0.8846,               0.995,             0.61436,            0.033414,            0.024977,           0.0062315,            0.004852,            0.004852,            0.004852
                  54,            0.054496,            0.039477,            0.010803,             0.88778,              0.8846,               0.995,             0.61436,            0.033414,            0.024977,           0.0062315,            0.004753,            0.004753,            0.004753
                  55,            0.054139,            0.033221,            0.010414,              0.7526,             0.83323,             0.90939,             0.49814,            0.037463,             0.02451,            0.005885,            0.004654,            0.004654,            0.004654
                  56,            0.053272,            0.041196,           0.0096761,              0.7526,             0.83323,             0.90939,             0.49814,            0.037463,             0.02451,            0.005885,            0.004555,            0.004555,            0.004555
                  57,            0.055607,            0.041254,            0.010163,             0.78477,             0.79167,             0.92593,             0.40859,            0.041622,            0.023208,           0.0054698,            0.004456,            0.004456,            0.004456
                  58,            0.062443,            0.040728,            0.010045,             0.78477,             0.79167,             0.92593,             0.40859,            0.041622,            0.023208,           0.0054698,            0.004357,            0.004357,            0.004357
                  59,            0.062347,            0.039133,           0.0083612,             0.78477,             0.79167,             0.92593,             0.40859,            0.041622,            0.023208,           0.0054698,            0.004258,            0.004258,            0.004258
                  60,            0.058708,            0.041966,             0.01048,             0.80466,             0.93074,             0.94484,             0.54367,            0.038079,            0.022578,           0.0051605,            0.004159,            0.004159,            0.004159
                  61,            0.065434,            0.041766,           0.0080951,             0.80466,             0.93074,             0.94484,             0.54367,            0.038079,            0.022578,           0.0051605,             0.00406,             0.00406,             0.00406
                  62,            0.062756,            0.040335,           0.0093235,             0.78065,                   1,             0.89758,             0.51672,            0.036865,            0.022046,           0.0048473,            0.003961,            0.003961,            0.003961
                  63,            0.058508,            0.038475,           0.0087687,             0.78065,                   1,             0.89758,             0.51672,            0.036865,            0.022046,           0.0048473,            0.003862,            0.003862,            0.003862
                  64,             0.05491,            0.037291,           0.0074956,             0.88261,             0.95833,             0.90901,             0.39233,            0.034889,            0.022811,           0.0045021,            0.003763,            0.003763,            0.003763
                  65,            0.050673,            0.031368,           0.0083989,             0.88261,             0.95833,             0.90901,             0.39233,            0.034889,            0.022811,           0.0045021,            0.003664,            0.003664,            0.003664
                  66,            0.056802,             0.04026,            0.008851,             0.88261,             0.95833,             0.90901,             0.39233,            0.034889,            0.022811,           0.0045021,            0.003565,            0.003565,            0.003565
                  67,            0.059818,            0.036786,            0.008292,             0.67741,             0.83199,             0.79453,             0.34336,            0.036577,            0.022178,           0.0042505,            0.003466,            0.003466,            0.003466
                  68,            0.059822,            0.035288,           0.0080338,             0.67741,             0.83199,             0.79453,             0.34336,            0.036577,            0.022178,           0.0042505,            0.003367,            0.003367,            0.003367
                  69,            0.053477,            0.037323,           0.0078225,              0.9668,                   1,               0.995,             0.65027,            0.032032,            0.020543,           0.0040569,            0.003268,            0.003268,            0.003268
                  70,            0.044491,            0.036148,           0.0073621,              0.9668,                   1,               0.995,             0.65027,            0.032032,            0.020543,           0.0040569,            0.003169,            0.003169,            0.003169
                  71,            0.048178,            0.033174,           0.0074845,             0.83115,             0.98299,             0.94429,             0.44806,            0.031502,            0.021025,           0.0038421,             0.00307,             0.00307,             0.00307
                  72,            0.045898,            0.038935,           0.0075067,             0.83115,             0.98299,             0.94429,             0.44806,            0.031502,            0.021025,           0.0038421,            0.002971,            0.002971,            0.002971
                  73,            0.049064,            0.042775,           0.0068904,             0.75977,              0.8991,             0.92449,             0.43494,            0.036472,            0.021138,           0.0035471,            0.002872,            0.002872,            0.002872
                  74,            0.054577,            0.032852,           0.0076286,             0.75977,              0.8991,             0.92449,             0.43494,            0.036472,            0.021138,           0.0035471,            0.002773,            0.002773,            0.002773
                  75,            0.053248,            0.034364,           0.0074388,             0.75977,              0.8991,             0.92449,             0.43494,            0.036472,            0.021138,           0.0035471,            0.002674,            0.002674,            0.002674
